"entrezid","geneid","genbank","logFC","unshrunk.logFC","logCPM","PValue","FDR"
"NP_001186513.1",423034,"GALNT18","NP_001186513.1",0.0159572739099803,0.0159589349329441,5.22162621714389,0.950763434909377,1
"NP_001184174.1",423319,"EAPP","NP_001184174.1",-0.0540980892055716,-0.0541225884697298,5.03840064764967,0.950799909270119,1
"NP_990217.1",395702,"MTPN","NP_990217.1",-0.0430169112530766,-0.0430188919437557,8.5277004095768,0.950864099950847,1
"XP_004948642.1",428306,"CDK12","XP_004948642.1",0.0547071494353914,0.0547141911348501,6.58827625298621,0.951089406671446,1
"NP_001006297.2",419329,"RTFDC1","NP_001006297.2",0.081941665083625,0.0819502424350591,7.31004781547199,0.951117807171707,1
"XP_420058.5",422052,"CDC5L","XP_420058.5",-0.0874506980891512,-0.0874630919179414,6.66926161774145,0.951217752789529,1
"XP_004945668.1",416890,"SART3","XP_004945668.1",0.0530070139126842,0.0530214976377844,6.28078854535128,0.951220046498524,1
"XP_418337.3",420227,"KIAA1429","XP_418337.3",-0.0643344798621657,-0.0643550853095668,6.30562414907344,0.951237875562009,1
"XP_004941005.1",422452,"TBC1D9","XP_004941005.1",0.0641492705811562,0.0641559845548866,8.05515084388646,0.951248575330359,1
"XP_001234724.1",772201,"ASPG","XP_001234724.1",-0.0156486113126021,-0.0156821414868274,5.04702855249729,0.951300221145004,1
"XP_415267.2",416974,"RNF10","XP_415267.2",0.0791596446289389,0.0791646796373547,8.38571428208628,0.9513122281407,1
"NP_001026466.1",424713,"LRRC40","NP_001026466.1",0.0149120566045512,0.0149181527629063,4.72268960123263,0.951348702117017,1
"XP_015133974.1",422254,"ATP11C","XP_015133974.1",0.0192512178984061,0.0190928256808305,2.27485451540099,0.95149482248106,1
"XP_015140168.1",421808,"MAP3K7","XP_015140168.1",-0.0680745137230203,-0.0680867792608244,7.04871885136522,0.95159550140192,1
"XP_015154951.1",425527,"DUSP3","XP_015154951.1",-0.0289977392116785,-0.0290093388663749,5.11538686296846,0.951629871160762,1
"XP_421330.1",423420,"CHGA","XP_421330.1",-0.0183483475096173,-0.0183493786895208,13.3716566827861,0.951828745616436,1
"XP_015146097.1",426315,"ZC3HAV1","XP_015146097.1",0.0186798802827234,0.0186811408019758,6.54599056165989,0.951869640964929,1
"XP_003642090.2",430546,"PURA","XP_003642090.2",-0.0168512220301518,-0.0168420094601565,4.37349185506146,0.951967030593924,1
"XP_015136174.1",107052389,"LOC107052389","XP_015136174.1",-0.0150812494575187,-0.0150798093043414,5.45822128716822,0.951990332978965,1
"XP_416152.2",417911,"VEZT","XP_416152.2",0.0204717091202817,0.0204912337680149,4.32500634630022,0.952004874561526,1
"XP_004936323.1",101748113,"LOC101748113","XP_004936323.1",0.0340187639775433,0.0342069171041981,-0.576942117972373,0.952143853123895,1
"XP_418495.2",420389,"KLHL40","XP_418495.2",0.0376816644809796,0.0371331119037456,-1.14342812212316,0.9521807298705,1
"XP_004948119.1",428244,"KCNJ14","XP_004948119.1",-0.0728082358084036,-0.05698596216904,-1.18545119062013,0.952191044283398,1
"XP_004943188.1",424358,"TROVE2","XP_004943188.1",-0.0279782461443779,-0.0279824886437308,7.2861032370728,0.952193911854506,1
"XP_004947508.1",101748948,"NMNAT1","XP_004947508.1",0.0151864243070771,0.0151909115659952,4.1135846947571,0.952308288818797,1
"XP_015152367.1",419429,"LOC419429","XP_015152367.1",-0.0162161842684819,-0.0162174305900686,6.05134223970481,0.952324365517554,1
"NP_001264683.1",418697,"LIPT1","NP_001264683.1",-0.0470370994565722,-0.0471472869158193,4.08978676811348,0.952365617137803,1
"NP_001001463.1",374115,"ARNTL","NP_001001463.1",0.0200797840565824,0.0200946189618619,5.29046978257087,0.952463932803932,1
"NP_001264757.1",422453,"ZNF330","NP_001264757.1",-0.0521388713439903,-0.0521507256894789,5.86420696456467,0.952490574540591,1
"NP_990167.1",395640,"CHUNK-1","NP_990167.1",-0.0475921536983436,-0.0503188078004424,-1.44069558731928,0.95251893207013,1
"XP_015155004.1",419999,"PIP4K2B","XP_015155004.1",-0.0154173624352945,-0.0154857697012811,4.76544218097439,0.95269934315197,1
"XP_015129073.1",101750015,"LOC101750015","XP_015129073.1",-0.0163372032880599,-0.0163295203479287,4.33424986968805,0.952737624271594,1
"XP_015129072.1",107049785,"LOC107049785","XP_015129072.1",-0.0751837729337,-0.0953350309206866,-1.60140669814927,0.952756755703283,1
"XP_015145931.1",424401,"LOC424401","XP_015145931.1",0.0144686163944825,0.0144873436846182,3.66503846286248,0.952890765627604,1
"XP_015153549.1",100857875,"LOC100857875","XP_015153549.1",0.025417850800437,0.0255567557975103,1.32770992503347,0.95293305771907,1
"XP_004934676.1",427990,"SYTL5","XP_004934676.1",0.019800137131355,0.0198083942176642,4.06078159448459,0.952946629182243,1
"XP_413996.5",415630,"KIFC3","XP_413996.5",-0.0174889661047473,-0.0174940614455317,5.63372256376532,0.952978976706844,1
"XP_417084.2",418890,"NHLRC3","XP_417084.2",0.0144561455255606,0.014458337708245,6.121801460219,0.95307898952127,1
"XP_015141736.1",422978,"E2F8","XP_015141736.1",0.0180306667272148,0.0180487715559203,5.59626259477278,0.953118795991305,1
"XP_015151851.1",419197,"TTPAL","XP_015151851.1",0.0321604673576711,0.0321668283027374,6.33111447254973,0.95315914554364,1
"NP_001292185.1",420362,"LOC420362","NP_001292185.1",0.0311593126610924,0.0311709125579038,4.97222100339224,0.953166136672441,1
"NP_001264331.1",423008,"PCMT1L","NP_001264331.1",-0.016844988947635,-0.0168421505300389,5.79293286007441,0.953431085402174,1
"XP_004943165.2",424344,"WDR47","XP_004943165.2",0.0160106357727476,0.0160123598663562,6.83559440413373,0.953434085977107,1
"XP_424309.5",426684,"FAHD2A","XP_424309.5",0.0146120733264044,0.0146984710054089,2.9801966391099,0.95352937266223,1
"NP_001185566.1",416344,"YIPF5","NP_001185566.1",0.0795706909198556,0.0795812201605646,6.88931948636539,0.953531751379077,1
"XP_015138439.1",107052767,"LOC107052767","XP_015138439.1",0.0201350753547498,0.0205331519827668,2.50941239945526,0.953565281393881,1
"NP_001006404.1",421531,"EXOC8","NP_001006404.1",0.0243071449724139,0.0243112572898237,5.67977974184028,0.953576967608881,1
"XP_015130067.1",426450,"PDDC1","XP_015130067.1",0.0163606753408603,0.0163906374521045,4.047033947927,0.953623440444569,1
"XP_004948555.1",428278,"LOC428278","XP_004948555.1",-0.0229370749993234,-0.0229557517760899,2.49574743850305,0.953812209741983,1
"XP_015132571.1",424845,"PASK","XP_015132571.1",0.014924083713827,0.0150019662893741,3.82251993841713,0.953819316957888,1
"NP_001005834.2",415637,"CIAPIN1","NP_001005834.2",0.0155178084806468,0.0155192408234346,6.50748516580776,0.953892650231372,1
"XP_015129737.1",107050516,"LOC107050516","XP_015129737.1",0.0337620368375957,0.0338506243300534,6.56773455028703,0.954179055560939,1
"XP_001231859.3",415430,"SEMA6D","XP_001231859.3",0.0218131403388158,0.0218185694633284,7.38066255249135,0.954294000243976,1
"NP_001026043.1",419415,"AURKAIP1","NP_001026043.1",-0.019607003564574,-0.0196148773890742,4.95468976387282,0.954336504635789,1
"NP_001007838.1",416867,"VPS29","NP_001007838.1",0.0377634591269513,0.0377742518557997,5.78722044103761,0.954336517809418,1
"XP_015132520.1",424811,"MOGAT1","XP_015132520.1",-0.01395322831356,-0.0139629882268533,4.84385852817948,0.954393735149055,1
"NP_001264786.1",424172,"SPC25","NP_001264786.1",-0.0146420441379166,-0.0146477680893596,4.60879035473492,0.954403214430306,1
"NP_001264328.1",420968,"CHMP5","NP_001264328.1",-0.0434673114379493,-0.043472977879819,6.59649545082975,0.954435918639602,1
"XP_015150198.1",416401,"SPSB3","XP_015150198.1",-0.015448390765921,-0.0154561801888385,5.08210669915973,0.954467940605979,1
"NP_001026373.1",423323,"FAM177A1","NP_001026373.1",0.0144169158034852,0.0144219719762839,6.84187060618478,0.954492669429108,1
"NP_001038103.1",417982,"CENPM","NP_001038103.1",-0.0148873057751277,-0.0148884229552006,6.56855809345825,0.954612229428052,1
"NP_990674.1",396286,"ASMT","NP_990674.1",-0.0267275411867269,-0.0272068487831022,0.0123742814768198,0.954618129693436,1
"NP_001006554.1",425003,"PDCD10","NP_001006554.1",0.0569746405184488,0.0569854767838393,5.8322950356233,0.954742481475425,1
"XP_420500.4",422537,"INTS12","XP_420500.4",-0.0138910139712999,-0.0138969432867739,5.55521529443723,0.954747239200472,1
"XP_416955.3",418757,"CARS2","XP_416955.3",-0.0138373883889341,-0.0138474249786559,3.68071124241913,0.954758152239999,1
"XP_417787.3",419639,"C1ORF94","XP_417787.3",-0.0384620564035185,-0.0352594145836284,2.55419480487271,0.954811175020362,1
"XP_015150405.1",417011,"RP1-130H16.18","XP_015150405.1",-0.0251886638078349,-0.0251910532179803,6.6982634761778,0.954838416609477,1
"XP_004935750.1",421680,"NHSL1","XP_004935750.1",-0.0181050455058597,-0.0181064846053762,6.58583514087961,0.954862205857566,1
"XP_004940720.1",422235,"PHF6","XP_004940720.1",-0.0809585690623229,-0.0809738434301415,6.59484437605663,0.95493546924188,1
"NP_001264334.1",771419,"ANKRD22","NP_001264334.1",0.0313941866525056,0.0358726744214522,0.553463770533749,0.954958765350913,1
"NP_001034685.1",395100,"LOC395100","NP_001034685.1",-0.0139475480273958,-0.0139572777108245,3.18601486936332,0.954971206332802,1
"XP_015138476.1",420255,"KLF10","XP_015138476.1",0.0155790090959143,0.0155803618494732,4.73426548332558,0.955047358548213,1
"XP_015139759.1",421629,"LRP11","XP_015139759.1",0.014170743820559,0.0141906236110076,5.47855862259973,0.955146495731296,1
"XP_015133095.1",431583,"ERBB2IP","XP_015133095.1",-0.0181143631207666,-0.0181173289941207,6.68480753646883,0.955204863086586,1
"XP_004943516.1",770907,"RP11-385J1.3","XP_004943516.1",-0.0151636510175078,-0.0152217553247482,3.55376752016019,0.955219891818603,1
"NP_001012912.1",422951,"SMYD5","NP_001012912.1",-0.0144269779973007,-0.0144567828048988,4.23370174169477,0.955350384906995,1
"XP_015141409.1",426024,"MAEA","XP_015141409.1",0.0751985868602339,0.0752085596134742,6.82311648730204,0.955387724299514,1
"XP_015128616.1",107049485,"LOC107049485","XP_015128616.1",0.0136382347767145,0.0136882161911579,3.56771042052461,0.955403709530218,1
"XP_015148113.1",415821,"ZDHHC7","XP_015148113.1",0.0602630740898302,0.0602770432742789,6.05992793325738,0.95542637059982,1
"XP_004938524.1",418684,"GABRA5","XP_004938524.1",-0.0189022742605699,-0.0189938625962078,4.78856943421148,0.955490277092139,1
"XP_015149397.1",416254,"GEMIN5","XP_015149397.1",0.0366216470528811,0.0366323349437387,5.44052902062773,0.955518739662755,1
"XP_004935640.2",421613,"SHPRH","XP_004935640.2",-0.037020021276204,-0.0370287617770146,7.18523909550859,0.955539973559895,1
"NP_001008460.1",421494,"DESI2","NP_001008460.1",-0.0234917090562664,-0.0234956916199313,6.19731029155984,0.955542317973563,1
"XP_015135324.1",772259,"LHX6","XP_015135324.1",0.0184630306721378,0.0187886886196088,2.72243443062733,0.955548225860999,1
"XP_015128062.1",426418,"RP11-762I7.5","XP_015128062.1",0.0152062119191536,0.0152350677863591,3.97613315416277,0.955564238169004,1
"XP_004936444.1",423488,"TDRD9","XP_004936444.1",0.0232269097564845,0.0232456336159222,5.3714350150335,0.955642539783561,1
"XP_001231894.1",769122,"B3GALT2","XP_001231894.1",-0.0160356907588889,-0.0162993652345405,4.74519132207722,0.955661504997987,1
"XP_004949107.1",100857877,"PIK3C3","XP_004949107.1",-0.0255362946055327,-0.0255584567687659,5.32584091823676,0.95573155645662,1
"NP_001006301.1",419408,"MIB2","NP_001006301.1",0.0579032892828871,0.0579108258627821,7.29791066422526,0.955840238719213,1
"NP_989935.1",395303,"SP1","NP_989935.1",-0.0172704691459183,-0.0172694627409541,4.91231891179973,0.955866936958728,1
"NP_001026258.2",421902,"CLN8","NP_001026258.2",0.0232397435819634,0.0232503718829041,6.43755734859429,0.955927115817133,1
"XP_015148366.1",107054369,"BRK1","XP_015148366.1",0.0298507208489027,0.0298646533522856,6.08686095162191,0.956140750985709,1
"XP_015146886.1",424900,"OPA1","XP_015146886.1",0.0528624098740457,0.0528698883394299,6.90474749372491,0.956150220574097,1
"XP_416098.4",417856,"TMEM19","XP_416098.4",-0.0148382676635282,-0.0148534241773344,4.99072114056562,0.95618070167602,1
"XP_003641009.2",100858462,"SYTL3","XP_003641009.2",0.0219224116932608,0.0219343716149198,3.87460204588713,0.956194771296226,1
"XP_015134605.1",396274,"CTCF","XP_015134605.1",0.0846863460885092,0.0846956546755681,7.00612170699774,0.956246705024481,1
"XP_015150189.1",100857269,"LOC100857269","XP_015150189.1",0.0134818247696427,0.0134831539869634,6.16650512038044,0.956451198991237,1
"XP_015152723.1",100857116,"LOC100857116","XP_015152723.1",-0.030354827172022,-0.0559284104056641,-1.43901896794129,0.956643677887376,1
"XP_422283.4",424441,"HEBP2","XP_422283.4",-0.030721087929656,-0.03076601527475,8.10519167970435,0.956731786588704,1
"NP_001026536.1",426151,"CAPRIN1","NP_001026536.1",0.0492992263654159,0.0493009685870715,8.78858514986572,0.956809634683285,1
"NP_001026021.1",419154,"NECAB3","NP_001026021.1",0.0189726050231883,0.0189343607410859,3.13645626397854,0.956844024767292,1
"XP_015130099.1",100859280,"SLITRK5","XP_015130099.1",0.0218573006080544,0.0219151429517661,2.85803794265206,0.95692592671502,1
"XP_422010.1",424164,"KBTBD10","XP_422010.1",0.0153645973468284,0.0154546386043018,4.2448278800862,0.956985178991186,1
"NP_001026121.1",420286,"RAD21","NP_001026121.1",-0.0588770573785852,-0.0588818357934042,7.63036499400673,0.957009957385706,1
"XP_004949251.1",427454,"UBQLN1","XP_004949251.1",0.0156620268099047,0.0156632362420337,7.12902655749569,0.95702721944229,1
"XP_015128101.1",107049263,"LOC107049263","XP_015128101.1",0.055164557822262,0.0552870359980046,2.9371778509172,0.957042507620662,1
"XP_004942016.1",423617,"PARG","XP_004942016.1",0.0249297003021735,0.0249321308050565,7.0715290592178,0.957219358063484,1
"NP_001026135.1",420427,"WDR48","NP_001026135.1",-0.0333105452958953,-0.0333203723153896,6.54468129427048,0.957278721793488,1
"NP_001026436.1",424356,"CDC73","NP_001026436.1",0.0407995581681256,0.040814247104051,5.31316925843814,0.957301425471712,1
"NP_001006266.2",418745,"PCID2","NP_001006266.2",0.0378633566350398,0.037879800117666,5.79179035302973,0.957307748127387,1
"XP_015148796.1",416065,"PXK","XP_015148796.1",-0.056386866927147,-0.0563971575762682,6.72035230784909,0.957323399229127,1
"XP_003643040.1",427231,"KDM4C","XP_003643040.1",-0.104972883170044,-0.104983134438282,7.68471860852106,0.957359520491951,1
"XP_015142828.1",423289,"ARHGAP11A","XP_015142828.1",-0.015326426287916,-0.0153325752102193,5.26494943747579,0.957451292618661,1
"XP_015146000.1",429069,"RASAL2","XP_015146000.1",-0.0236703097085926,-0.0236725071163526,7.58919813574949,0.957507193220846,1
"XP_003640366.3",426864,"ACR","XP_003640366.3",0.03470585771419,0.0347759805229172,4.28763770084192,0.957526712871571,1
"XP_004937761.1",417996,"ZC3H7B","XP_004937761.1",0.035850007724052,0.0358527273847743,7.50848167366909,0.957591105577638,1
"XP_015140749.1",418027,"TMEM184B","XP_015140749.1",0.0383274642745557,0.0383311602964686,7.24852398240224,0.957652615139327,1
"XP_015145179.1",417926,"APAF1","XP_015145179.1",0.0151179729138187,0.0151291728082216,4.42631849892181,0.957677168432642,1
"XP_015155274.1",428322,"LOC428322","XP_015155274.1",-0.0385694598243364,-0.0442605154793415,0.612887875790643,0.957730985024157,1
"XP_015153331.1",419649,"PTP4A2","XP_015153331.1",-0.0475367012028998,-0.0475384034508002,9.43583144085092,0.957761913991828,1
"XP_015150645.1",417361,"EXOC7","XP_015150645.1",-0.0197913571618671,-0.0197927686516246,7.31925962640541,0.957797604028061,1
"NP_001012545.1",415843,"SPG7","NP_001012545.1",0.0266224745013333,0.0266252668993705,7.16714275089475,0.957816118200093,1
"NP_001185583.1",419396,"PEX10","NP_001185583.1",0.0190486993405196,0.0190646417041543,4.58419508231103,0.957908256457046,1
"XP_417204.2",419010,"NAALAD2","XP_417204.2",-0.0267325950290584,-0.0270017103613801,4.44043846518576,0.957915179128264,1
"NP_001012788.1",415518,"ASB7","NP_001012788.1",-0.0131391926466283,-0.0131452576001137,4.88399209911526,0.957947275777572,1
"XP_004949628.1",101751372,"TUSC1","XP_004949628.1",0.0128587062658023,0.0128892108483967,3.97744554049574,0.957972102856206,1
"NP_001025993.1",418823,"TDRD3","NP_001025993.1",-0.0454437404234682,-0.0454522974144206,6.23894704951657,0.958029291101249,1
"XP_015148397.1",107048988,"DOCK3","XP_015148397.1",0.014562488086462,0.0145642125280318,8.54222415345278,0.958076691626873,1
"XP_003642782.1",100859283,"PHLDA3","XP_003642782.1",0.0427984479047306,0.0507752028486499,-1.55009967191795,0.958115501126769,1
"XP_001233405.2",770087,"TMA16","XP_001233405.2",0.0214455697377925,0.0214587318285439,5.34416292205239,0.958130727161154,1
"NP_001032919.1",771616,"ZNF512B","NP_001032919.1",-0.0290410045650362,-0.0290579555861744,5.19977271302023,0.958181573557037,1
"XP_001232920.2",769632,"CIRH1A","XP_001232920.2",0.0153865019178594,0.0153893918719735,4.55077216259256,0.958208895823808,1
"NP_001026101.1",420026,"MLX","NP_001026101.1",-0.0161572776981473,-0.0161725362237968,4.34164135571587,0.958342314203948,1
"NP_989945.1",395320,"CDX4","NP_989945.1",-0.0491461777807044,-0.0588263715591718,0.19789174501064,0.958393555643425,1
"XP_428403.4",430853,"LOC430853","XP_428403.4",0.0219459456808735,0.106941304353513,-1.62006163178744,0.95843343414568,1
"NP_001012853.2",419402,"GNB1","NP_001012853.2",0.0620948184943214,0.0620962131978087,9.84233312406845,0.958456346696431,1
"XP_015149508.1",416326,"P4HA2","XP_015149508.1",-0.013147657966375,-0.013150430675894,5.58452627098171,0.958825719193492,1
"XP_419549.2",421504,"MAP1LC3C","XP_419549.2",-0.0183888287941543,-0.0183962783150808,3.4390159000521,0.958950492803841,1
"NP_001039293.1",416328,"SLC22A5","NP_001039293.1",-0.0164237774912104,-0.0164273168145046,6.8583668262881,0.958989603791207,1
"XP_423886.3",426223,"UROS","XP_423886.3",-0.0182500807507129,-0.0182703834497737,3.83244803805332,0.959000821432436,1
"NP_001265000.1",418396,"TXNL4B","NP_001265000.1",0.0149314795325782,0.0149369143473424,4.85839606705386,0.959022457373781,1
"XP_015147665.1",107054221,"LOC107054221","XP_015147665.1",-0.0418393269068239,-0.047903553144834,-0.226283022777655,0.959042116362843,1
"NP_001152983.1",395975,"PACSIN2","NP_001152983.1",0.0311477439164838,0.0311563173893731,7.24052634650516,0.959052399696962,1
"NP_001008459.1",421429,"BTBD9","NP_001008459.1",0.0405047600666003,0.0405157291087554,6.17668565845397,0.959149874467123,1
"XP_015155728.1",426885,"HDAC7","XP_015155728.1",0.0295397845319304,0.0317908413164933,-0.372703760923934,0.959181359286191,1
"XP_015143519.1",423612,"GLUD1","XP_015143519.1",-0.0211153005349822,-0.0211176589372276,8.07921223483658,0.959229357319852,1
"XP_416592.1",418373,"SFT2D2","XP_416592.1",0.0196385382617685,0.0196408575628286,6.13785276077404,0.959249901191598,1
"NP_001186324.1",417694,"ABCD2","NP_001186324.1",-0.0219785824178169,-0.0219826636808847,7.23413292301714,0.95925249386439,1
"XP_015151519.1",100859747,"PITPNA","XP_015151519.1",0.0696259012246564,0.0696322677970821,8.13284949706364,0.95929423376974,1
"XP_004938411.1",418473,"CXADR","XP_004938411.1",0.0140979574057761,0.0140990596764332,7.15078730313344,0.959352404279049,1
"XP_015148414.1",100859325,"PLXNB1","XP_015148414.1",-0.0417836748932475,-0.0415601054750408,-0.235686470937558,0.959563866589912,1
"NP_001001304.2",395102,"POLH","NP_001001304.2",0.0179581506498354,0.0179949877038473,1.57906991131214,0.959600649947078,1
"XP_004935238.1",420992,"LOC420992","XP_004935238.1",-0.0670975262306225,-0.0521520536731574,-1.40542336751246,0.959614026366088,1
"NP_001026194.1",421135,"UBXN2B","NP_001026194.1",0.013885390247261,0.0139023585209063,5.48425593587323,0.959620198268638,1
"NP_001264674.1",416297,"FAM13B","NP_001264674.1",0.0638783667113978,0.0638863049422844,7.68839976062661,0.959686659648175,1
"XP_015139860.1",100857350,"PHF10","XP_015139860.1",-0.0475501559032913,-0.0475634698858328,7.07139762431946,0.959704931529801,1
"XP_015141358.1",418172,"BPGM","XP_015141358.1",0.0126612064483708,0.0126500388501348,4.86796784442025,0.959869262143012,1
"NP_001006202.1",417254,"NELFB","NP_001006202.1",0.0429702302519741,0.0429804518947549,5.79705270185116,0.959907494296971,1
"XP_015148529.1",415948,"SHISA5","XP_015148529.1",-0.0192384263448232,-0.0192401375251786,6.84657729784963,0.960065729204198,1
"XP_004937867.1",418067,"MTERF2","XP_004937867.1",-0.012575249010889,-0.0124783355254314,3.6865089912911,0.960088422494575,1
"XP_417041.3",418846,"COG3","XP_417041.3",0.0436760807888598,0.043686239344174,5.92545493140475,0.960108215188848,1
"XP_015151425.1",100857648,"CCDC183","XP_015151425.1",-0.0329833060899552,-0.0303516809199874,3.80988716980729,0.960186598108666,1
"XP_015140617.1",422037,"NEIL2","XP_015140617.1",0.0274227843822789,0.0274454665079808,2.15404348433845,0.960206511886153,1
"XP_015131975.1",422593,"ARHGAP24","XP_015131975.1",-0.0121850356776093,-0.0121963242979748,4.86630625601639,0.96021197779912,1
"NP_001025810.1",416575,"PLK1","NP_001025810.1",0.0152954530676809,0.0152987773559865,4.54082742402018,0.960234496241696,1
"NP_989592.2",374113,"ADAM10","NP_989592.2",-0.0224449734236998,-0.022450346800411,6.53537029164522,0.960272714549577,1
"NP_001186366.1",416679,"ZC3HC1","NP_001186366.1",-0.0165165171120965,-0.0165380384707051,4.26437502641154,0.960306571754009,1
"NP_989503.1",373986,"LMBR1","NP_989503.1",0.0144362556130043,0.0144373170191948,6.76893236161051,0.960373167402225,1
"NP_001264449.1",423486,"ZFYVE21","NP_001264449.1",0.0131371192269401,0.0131351958643268,4.59410810120328,0.960473900278341,1
"XP_421577.2",423696,"VPS26A","XP_421577.2",0.0250015807221555,0.0250047799614683,6.08071917601597,0.960485213807526,1
"XP_417719.5",419571,"KDM1A","XP_417719.5",0.037603676454493,0.0376108441212953,5.77191911142831,0.960486387706725,1
"XP_414302.2",415959,"SLC6A11","XP_414302.2",-0.0232251325751897,-0.0234251496137486,6.26450044821391,0.960515911565925,1
"XP_416495.5",418270,"FAM162A","XP_416495.5",0.0121164394075036,0.0121239050747581,4.43267852143993,0.960533553478372,1
"XP_414645.3",416329,"RAD50","XP_414645.3",-0.0151309624177529,-0.0151307565502022,5.67990462758082,0.960635259779128,1
"XP_015156928.1",395418,"ZP1","XP_015156928.1",-0.0481170796812562,-0.0446152350283702,-0.96912042218432,0.960637260120037,1
"XP_423284.2",425531,"LOC425531","XP_423284.2",0.0137127706070392,0.0137215946186981,2.65164306384069,0.960677943849355,1
"XP_015147763.1",419033,"ARHGEF19","XP_015147763.1",-0.0130538233186505,-0.0130556800235424,5.75369597275634,0.960751026818697,1
"XP_004942867.1",424181,"SLC38A11","XP_004942867.1",-0.023255529060171,-0.0236957054516092,1.13994636409957,0.960768842623359,1
"XP_015134355.1",415346,"HMG20A","XP_015134355.1",-0.0189470781301403,-0.0189541408155716,6.14803049182255,0.960809383601655,1
"NP_989725.1",378911,"GHSR","NP_989725.1",0.0326319646137893,0.0312481819754504,0.286902862643506,0.960810577701421,1
"NP_001264487.1",421337,"MIA3","NP_001264487.1",-0.0265271961290979,-0.0265301472139745,6.84845262615611,0.960932308085646,1
"NP_990845.1",396520,"LOC396520","NP_990845.1",-0.0168432459682588,-0.016293784789642,1.83987251317131,0.961005505162273,1
"XP_419012.4",420927,"6-Mar","XP_419012.4",-0.0494717549800954,-0.0494740807067806,8.78392255911055,0.961016784462623,1
"XP_425558.3",427988,"TMPRSS3","XP_425558.3",-0.0293356301515755,-0.0291563784873059,1.72965342211913,0.961063710832247,1
"XP_015155654.1",420138,"CPAMD8","XP_015155654.1",-0.0129654112648821,-0.0129665775509385,4.29849580712273,0.961075298394292,1
"XP_004938375.1",418444,"DUSP27","XP_004938375.1",0.0204675561971857,0.0205864622786912,1.09796069516589,0.961086749332444,1
"XP_004938177.1",427946,"ATN1","XP_004938177.1",-0.0146999005664923,-0.0147011925938995,6.68996379802693,0.961094156383973,1
"XP_004945190.1",416460,"MICALL2","XP_004945190.1",0.0125337552847432,0.0125357446535983,4.51784091594487,0.961121729153561,1
"XP_015155471.1",374056,"GPX4","XP_015155471.1",-0.0131680858369047,-0.0131696743585462,5.72242541806686,0.961237650274265,1
"NP_001269277.1",415557,"MAP2K5","NP_001269277.1",-0.0324741255381955,-0.0324880434714593,5.3828433144889,0.961275933772938,1
"NP_990691.1",396317,"ALPL","NP_990691.1",0.0151731187670227,0.0151202315275781,3.45681667834342,0.961325816212385,1
"NP_001006151.1",416270,"RBM22","NP_001006151.1",0.0286515494684894,0.0286558771395288,6.06947307763272,0.961409854619615,1
"NP_001025561.1",415320,"RP11-106M3.2","NP_001025561.1",-0.0119708977944808,-0.0119723222751143,6.91568220300388,0.961433921932077,1
"NP_001007964.1",425012,"KPNA4","NP_001007964.1",-0.027798114507752,-0.0277994850787704,8.62920429862249,0.961476449462467,1
"NP_001264999.1",418369,"ATG3","NP_001264999.1",-0.0122747534984426,-0.0122775170691752,5.83276671907944,0.961546714610029,1
"NP_990331.1",395850,"MMP27","NP_990331.1",0.0278149207803198,0.0279629552240215,0.147502793590703,0.961562104504117,1
"XP_015142887.1",418115,"DENND2A","XP_015142887.1",0.0121864075304891,0.0121952119861158,6.23548836070184,0.961567932597904,1
"XP_015138088.1",421096,"RNF138","XP_015138088.1",-0.0206912952294272,-0.0206927743231956,6.07379525160378,0.961598161734165,1
"XP_015149638.1",416450,"GET4","XP_015149638.1",-0.0362185340586004,-0.0362223489378286,6.32692211985508,0.961641358260171,1
"NP_001034344.1",769489,"SMARCB1","NP_001034344.1",-0.0310119767147732,-0.0310195953400104,6.1352342444047,0.961669358608241,1
"NP_990316.1",395833,"PGK1","NP_990316.1",-0.0146328624834115,-0.0146339543099269,8.12771165912584,0.961694143396333,1
"XP_015148812.1",100858727,"USP19","XP_015148812.1",-0.0350826344627971,-0.0350909373460834,6.21726462373136,0.961776978947588,1
"XP_015147495.1",430917,"COPS2","XP_015147495.1",-0.0383504187465428,-0.0383576802010981,6.72462541558783,0.961906585376733,1
"XP_422091.4",424242,"IQCB1","XP_422091.4",0.0144260041005087,0.01454418344706,3.32547337890338,0.961955369561675,1
"NP_001006206.1",417382,"GPS1","NP_001006206.1",0.0660634507285704,0.066072683237748,7.14558442004527,0.961987072384532,1
"NP_989694.1",378785,"NPVF","NP_989694.1",-0.0782520707213941,-0.101161012707746,3.2996147063571,0.961992147495244,1
"NP_990862.1",396543,"WNT8A","NP_990862.1",-0.0563644541258535,-0.0728573497739649,-1.02048963504931,0.962031283640515,1
"XP_003640566.1",772019,"GLRA2","XP_003640566.1",-0.0463373649912404,-0.0573190003478476,3.8303781258721,0.962160999766018,1
"XP_004941749.1",423259,"SUSD6","XP_004941749.1",-0.0216117728673446,-0.0216135376793589,7.92026088396862,0.962194415593491,1
"NP_001006396.1",421295,"WDR43","NP_001006396.1",-0.0557206020548529,-0.055735138522146,5.81253236287194,0.962250593512894,1
"NP_001025769.1",416026,"ABTB1","NP_001025769.1",0.0243880487827218,0.0243901319457649,6.70658973666849,0.962286830835007,1
"XP_004941611.1",101747869,"LOC101747869","XP_004941611.1",0.0166906796571766,0.0166941449687355,5.91972133821633,0.962290213500152,1
