"entrezid","geneid","genbank","logFC","unshrunk.logFC","logCPM","PValue","FDR"
"NP_001244262.1",425468,"RPL9","NP_001244262.1",0.0324763981253988,0.0324779741594982,8.47743755996092,0.888635609800434,1
"XP_015153603.1",419729,"PRDM10","XP_015153603.1",-0.0370343289505912,-0.0370419265382217,6.23318219436114,0.888648954246827,1
"XP_001233763.1",770429,"LOC770429","XP_001233763.1",0.129928553388585,0.166345768995961,-0.733129747021834,0.888669330971215,1
"XP_015128235.1",418611,"GPR64","XP_015128235.1",-0.0618885255788758,-0.0620577795739127,4.18014687117374,0.88868841667274,1
"NP_001005843.1",415752,"UQCRFS1","NP_001005843.1",0.0619560316878048,0.0619760437651372,6.40193049543119,0.888698426487331,1
"NP_001034395.2",424064,"C7H2ORF69","NP_001034395.2",-0.0536646538863405,-0.0538464201061201,2.33913630309418,0.888770895495902,1
"XP_015138904.1",107052850,"LOC107052850","XP_015138904.1",0.0417554143104449,0.0417774023505207,5.03392829382051,0.888870323373156,1
"XP_015151238.1",417564,"DPH1","XP_015151238.1",-0.0615485097131257,-0.0632254390322896,0.0157122398018696,0.888880472013658,1
"XP_414188.1",415825,"EMC8","XP_414188.1",-0.0497290606618655,-0.0497605223165124,4.95560976809133,0.888882091264471,1
"NP_001026076.1",419683,"RP11-49K24.9","NP_001026076.1",-0.0517799507262437,-0.0518092857850836,5.3778527927133,0.888912484948733,1
"NP_001185664.1",423704,"P4HA1","NP_001185664.1",0.0450164811256116,0.0450218286327138,7.0141712149858,0.888939110441441,1
"XP_003641737.1",424626,"SPATA6","XP_003641737.1",-0.0371695591302286,-0.0372033080706682,5.6557659681207,0.888960012332736,1
"XP_004940836.1",422314,"AMER1","XP_004940836.1",0.0329773408462104,0.0330079278268236,3.81849203716845,0.888968275780652,1
"XP_004941707.2",423231,"TMEM87A","XP_004941707.2",-0.0769969499550006,-0.0770007721007968,7.8281167920397,0.888970906699928,1
"XP_015134175.1",418923,"MTUS2","XP_015134175.1",-0.0585580230065756,-0.0588558706132466,2.75332309022227,0.888986164808438,1
"XP_015151387.1",101751077,"TBL2","XP_015151387.1",0.0345368701859693,0.0345733737857932,4.64277595210183,0.889010624692888,1
"XP_015137289.1",428441,"KAT2B","XP_015137289.1",-0.0979155982725875,-0.097920260116237,7.83634310203675,0.889036060001084,1
"XP_015131462.1",420853,"TBC1D7","XP_015131462.1",-0.039581168114731,-0.0396191755941107,4.5308170352323,0.889043599967833,1
"NP_001026374.1",423353,"NPC2","NP_001026374.1",-0.0418345930527119,-0.0418366188799869,7.8192716628183,0.889076069433694,1
"NP_001026353.1",423064,"PDE3B","NP_001026353.1",0.0335595620690119,0.0335673082366379,6.79505033419368,0.889091560470834,1
"XP_004938237.2",427953,"MAATS1","XP_004938237.2",0.0461729577275065,0.0462197750214303,5.61658200965759,0.889140086692073,1
"XP_015148599.1",416084,"SLC25A26","XP_015148599.1",-0.0352865718906385,-0.0353253341358743,4.3633929313221,0.889231564602704,1
"NP_990293.1",395808,"CAMLG","NP_990293.1",-0.0529775698403024,-0.0529921970860498,6.10371393496227,0.889272200775819,1
"XP_015154504.1",419883,"TRIM33","XP_015154504.1",-0.0380607397305627,-0.0380932121380796,5.01684692222484,0.88928354659387,1
"XP_015129865.1",107050675,"LOC107050675","XP_015129865.1",-0.0589748940811489,-0.0592173168287888,1.13069298307356,0.889284577975062,1
"XP_015139000.1",416746,"CDC42BPA","XP_015139000.1",0.0849307354125144,0.0857845845915406,0.636909776850923,0.889293918224777,1
"NP_990546.2",396138,"GRIA3","NP_990546.2",0.0321987280142755,0.0322013460418069,8.38051786531078,0.889401786227135,1
"XP_003641239.2",100859858,"SMIM18","XP_003641239.2",-0.0376588989830812,-0.0376984106485259,4.28198035370804,0.889414095227409,1
"XP_015143302.1",428911,"RCOR1","XP_015143302.1",-0.0360831958819786,-0.0360965319695723,5.76250082715089,0.889455535513997,1
"XP_015150128.1",416663,"HMOX2","XP_015150128.1",0.0406681453999609,0.0406790512454997,6.47084434621187,0.889459563237241,1
"XP_004938748.2",418850,"ZC3H13","XP_004938748.2",-0.0358797484663876,-0.0358824589058442,7.8917781076206,0.889489679069106,1
"XP_015140180.1",421813,"ANKRD6","XP_015140180.1",0.0325525415989381,0.0325607263864918,5.56949922767774,0.889535194419026,1
"XP_015147195.1",429158,"NCEH1","XP_015147195.1",-0.03593514886849,-0.035941166317964,7.24284481884477,0.889566042466693,1
"NP_990044.1",395452,"RDH5","NP_990044.1",0.129293165716392,0.165425091538228,-1.50061018833204,0.889580223039088,1
"XP_015141608.1",426629,"DAK","XP_015141608.1",-0.0396977164125933,-0.0397890304567768,2.68513938647151,0.88968251763099,1
"XP_015136405.1",107052456,"LOC107052456","XP_015136405.1",-0.074693645427979,-0.0764064559680284,0.874413092214917,0.889756711664275,1
"XP_015152887.1",396311,"ANK1","XP_015152887.1",0.171050515480435,0.185401462333669,-0.973347256331499,0.889893544392039,1
"NP_001181856.1",420335,"SQLE","NP_001181856.1",0.0328964963393305,0.0329069944248332,5.97093037262735,0.88995739931937,1
"NP_001025769.1",416026,"ABTB1","NP_001025769.1",-0.0499098838245247,-0.0499174175372274,6.70658973666852,0.88996684776109,1
"XP_001233375.2",770061,"CTC-487M23.8","XP_001233375.2",0.0432674410333837,0.0432780556971379,5.4203349711068,0.890020615316545,1
"XP_015140576.1",395816,"PLA2G7","XP_015140576.1",0.032263649097531,0.0322736283279228,6.85708370862564,0.890123254773294,1
"XP_015146335.1",418247,"PFKFB3","XP_015146335.1",-0.0355017241441948,-0.0355198594322224,4.73456957726809,0.890127082230067,1
"XP_418407.4",420294,"LOC420294","XP_418407.4",0.0330259666278038,0.0330491373321998,3.72000271968885,0.890151856444437,1
"XP_015152929.1",107054972,"LOC107054972","XP_015152929.1",0.141498361289462,0.307937924568418,-1.39829143148595,0.890189883390043,1
"NP_001238997.1",429678,"SLC25A22","NP_001238997.1",0.0472382394741594,0.0472542504112364,6.7545761826632,0.890222282398285,1
"NP_001034357.2",417029,"RBM19","NP_001034357.2",0.0342687117513158,0.0342892518372096,5.10173087560832,0.890411823793401,1
"XP_015129064.1",100859084,"LOC100859084","XP_015129064.1",-0.0372483922686707,-0.0374195115423039,2.08019963086949,0.890463720640109,1
"NP_001025789.1",416255,"CNOT8","NP_001025789.1",-0.0718132276127733,-0.0718451026578091,6.14588992568422,0.890509531701272,1
"NP_001012852.1",419284,"KIF3B","NP_001012852.1",-0.0859205387435613,-0.0862427448369887,2.37276062423908,0.890579032185882,1
"XP_015146551.1",772289,"CRYZ","XP_015146551.1",-0.041028674459685,-0.04114358167506,2.96619801003384,0.890729136715981,1
"XP_015138335.1",420205,"LRRCC1","XP_015138335.1",0.0335793765788589,0.0336091149010314,5.17863196954013,0.890731723890385,1
"NP_001006525.1",424243,"EAF2","NP_001006525.1",0.0343575678194236,0.0343993746791617,3.94723013435257,0.890879040860046,1
"XP_015138122.1",421104,"DTNA","XP_015138122.1",-0.0403434517798397,-0.040346933676373,7.4198810148541,0.890931513261036,1
"NP_001186319.1",416706,"MRPS5","NP_001186319.1",0.0333881100096639,0.0334043286626916,5.68374342214101,0.890936878253099,1
"XP_015142749.1",418131,"YARS2","XP_015142749.1",-0.0423248613282401,-0.0423397272030861,5.7215271869624,0.891013967285056,1
"XP_421005.2",423072,"ABCC8","XP_421005.2",-0.0431190498466397,-0.0431987211612344,2.81049621452715,0.89112404933501,1
"NP_001292373.1",418424,"LOC418424","NP_001292373.1",0.136030319188484,0.30082252094078,-1.6683362442633,0.891316814399367,1
"NP_001153900.1",423122,"FADS2","NP_001153900.1",-0.0354826483660945,-0.0354839826726988,9.26128240494901,0.891335944165595,1
"XP_015132234.1",423577,"ATL1","XP_015132234.1",0.0402858908974353,0.0403059179048855,6.11893993256933,0.891391264093946,1
"XP_015128470.1",418616,"NHS","XP_015128470.1",-0.0360453915275219,-0.0360692538644702,4.71172664757508,0.891511947934554,1
"XP_015149893.1",107054610,"PLD6","XP_015149893.1",0.0460930470305261,0.046719228857882,2.53940924462236,0.89164401822184,1
"XP_424486.2",426879,"CERS5","XP_424486.2",-0.0432468476465578,-0.0432650269604651,5.75258365657711,0.891673573633185,1
"XP_418798.3",420699,"SLC6A20","XP_418798.3",0.0727229217681947,0.072783473444984,3.71292897207216,0.891785520403565,1
"XP_003640538.2",427999,"PPEF1","XP_003640538.2",0.0555444619229333,0.0555692264580941,5.66142678249833,0.891794464685697,1
"XP_015154775.1",771191,"ACBD4","XP_015154775.1",-0.0342833839372724,-0.034360489532318,2.95145358975438,0.89180409355692,1
"XP_418655.2",420554,"PEX1","XP_418655.2",-0.0392397729650179,-0.0392623201943169,5.08555981820988,0.891815377471532,1
"XP_015149633.1",416423,"PARN","XP_015149633.1",0.0451483439056729,0.0451737289016625,4.73038651546304,0.891875945729616,1
"NP_001006345.1",420182,"RPL7","NP_001006345.1",-0.0351764621541554,-0.0351782749586549,8.17343043034045,0.891972337997906,1
"XP_015139146.1",421363,"ANGEL2","XP_015139146.1",0.0316719492473724,0.0316880612108776,5.41082890853721,0.891978659723082,1
"XP_015134231.1",374021,"RNF111","XP_015134231.1",0.0340756175904609,0.0340835544495558,6.13705057004472,0.892015848530418,1
"XP_015144248.1",100858689,"MRPL43","XP_015144248.1",0.0324097134980219,0.0324624095047056,3.51148822052906,0.892139773429378,1
"XP_422429.2",424589,"HECTD3","XP_422429.2",-0.0398297685524181,-0.0398457745371308,5.63618359795173,0.892163436614189,1
"XP_015140905.1",396407,"TEC","XP_015140905.1",0.0413230731563331,0.0415558575718328,1.88402808848408,0.892234780821607,1
"NP_001006557.3",425041,"SELT","NP_001006557.3",-0.0698282093149357,-0.0698358863868816,7.26177944329403,0.89228032010274,1
"NP_001161236.1",421724,"HSF2","NP_001161236.1",-0.0437237189226609,-0.0437288449102525,6.98072415291259,0.892333250879441,1
"NP_001001460.1",373928,"PPARG","NP_001001460.1",-0.0546527112939904,-0.054857343714717,1.82997453329391,0.892339378832145,1
"XP_004945052.1",416312,"DDX46","XP_004945052.1",-0.0352838516173313,-0.0352873366837936,6.98829360694236,0.892377550792805,1
"XP_015142997.1",423554,"FBXO34","XP_015142997.1",0.0487387661920974,0.0487579417205001,5.78503676808229,0.892423593959637,1
"XP_015133295.1",418714,"MAP4K4","XP_015133295.1",0.0317239160861149,0.0317638478651255,4.47207075616612,0.892438109371456,1
"XP_015140200.1",417927,"ANKS1B","XP_015140200.1",0.0315027072110933,0.0315118397626364,6.8854237971165,0.892442360717851,1
"NP_001026673.2",428312,"DNAJC7","NP_001026673.2",-0.0641771311691335,-0.0641920613523975,6.77972924123197,0.892444930280869,1
"XP_004944480.1",100857294,"IP6K1","XP_004944480.1",0.0509068987935311,0.0509151241025925,6.61101354817886,0.892557485685778,1
"XP_015149467.1",427641,"TRPC7","XP_015149467.1",-0.0674357560193494,-0.0698562349837378,0.631304141460363,0.892702713489327,1
"XP_416748.3",418538,"PDE9A","XP_416748.3",0.0433091611528433,0.0433932286247248,3.22371023704384,0.892727653544851,1
"XP_416629.1",418414,"LOC418414","XP_416629.1",-0.0818260471725576,-0.0833332745490016,0.671030756796349,0.892786773061651,1
"NP_001186348.1",421196,"KIAA1841","NP_001186348.1",0.0396549413448487,0.0397151674378332,3.94501801986361,0.892797762404701,1
"NP_001264462.1",424404,"MGST3","NP_001264462.1",0.0325831413812792,0.032677894169655,4.15205879955885,0.892877167351626,1
"XP_015143333.1",423484,"RP11-73M18.2","XP_015143333.1",0.0782780574492796,0.0782824216236408,8.65425859147618,0.892926874959484,1
"XP_015132901.1",414797,"ST8SIA5","XP_015132901.1",0.0335774872831079,0.0336365685894871,4.21798972174803,0.892941676674181,1
"NP_001026060.1",419557,"FABP3","NP_001026060.1",0.0401758107437169,0.0402848958723233,3.98442459527074,0.893067418928681,1
"NP_989632.1",374186,"UFD1L","NP_989632.1",-0.0704641758563438,-0.0704780534918834,6.39826032719347,0.893076942130098,1
"NP_001006301.1",419408,"MIB2","NP_001006301.1",-0.0784873005076379,-0.0784938511860333,7.29791066422527,0.893129098576548,1
"XP_004940500.1",421868,"ASRGL1","XP_004940500.1",-0.0347015122032351,-0.0347209500377436,5.03739782200315,0.893137338348354,1
"XP_015153561.1",419701,"HMBS","XP_015153561.1",0.0892667973984258,0.0900551465155826,0.165959275169088,0.893169965728683,1
"XP_420805.2",422859,"MAN2B2","XP_420805.2",-0.0355397380840605,-0.0355425263871397,7.29139621439336,0.893244363356057,1
"XP_015135040.1",417216,"CIZ1","XP_015135040.1",-0.0486157152338908,-0.0486218775191826,6.45958902245366,0.893317135117521,1
"XP_003642711.2",100858704,"ECM1","XP_003642711.2",0.0401151239509311,0.0401999144339962,2.85332823721937,0.89331989069655,1
"XP_015139326.1",421395,"MTA3","XP_015139326.1",-0.100331003321087,-0.117562545142775,-0.547393779649978,0.893325023349321,1
"XP_015134095.1",771155,"ZAR1L","XP_015134095.1",0.066222282860181,0.0668843629180639,4.94283191933042,0.893380024502337,1
"XP_015138649.1",417866,"OSBPL8","XP_015138649.1",0.0334702352108532,0.0334721983905485,8.43332012670872,0.893417232152508,1
"XP_015131838.1",422689,"ANK2","XP_015131838.1",-0.0343522696543381,-0.0344656857104182,2.97068624219511,0.893510790179603,1
"XP_015140075.1",421737,"RFX6","XP_015140075.1",0.0417473277790528,0.0417543927320436,7.48926411615129,0.893622793836667,1
"NP_001006466.1",423062,"RRAS2","NP_001006466.1",0.0500904863246179,0.0501050209805168,5.87727018947909,0.893636112967117,1
"NP_001026618.1",427427,"TARS","NP_001026618.1",0.0327193926965788,0.0327238670831528,6.73561595765454,0.893688138409007,1
"XP_015132653.1",107051871,"KCTD12","XP_015132653.1",-0.0344634216179512,-0.0344757089673662,6.72194345154793,0.893785878055231,1
"XP_420968.3",423035,"CTR9","XP_420968.3",-0.056033060559458,-0.0560425100699336,6.68131948316331,0.893803041517039,1
"XP_015146145.1",424513,"LRRC8D","XP_015146145.1",-0.0431169163473819,-0.0431329776753315,6.06976262698055,0.893845946984895,1
"XP_015132265.1",423592,"DDHD1","XP_015132265.1",-0.0346220128006032,-0.0346490454822646,4.79107531178109,0.893871186795136,1
"XP_015140161.1",417924,"SLC25A3","XP_015140161.1",-0.0661373576952991,-0.0661401212442805,8.71275663265661,0.893880816666404,1
"NP_001265079.1",421085,"SS18","NP_001265079.1",0.0588457659016197,0.058858295502299,6.26665501620893,0.8938817333619,1
"NP_001026460.1",424673,"JUN","NP_001026460.1",0.0309719446246646,0.0309843170093718,5.94591972278678,0.893924459570676,1
"XP_015153334.1",419652,"MTMR9LP","XP_015153334.1",0.0718823974043171,0.0770220831221342,-0.699412708105539,0.89393989667084,1
"NP_001006545.1",424869,"TBCCD1","NP_001006545.1",0.0365340232947881,0.036547159781738,4.89939457695104,0.894008716832327,1
"XP_004938986.2",419027,"GAB2","XP_004938986.2",-0.0363876050971568,-0.0363990914130193,5.1366071067317,0.894014094926874,1
"XP_015154165.1",100859681,"CFAP126","XP_015154165.1",-0.0934118890045564,-0.094507322089108,2.8721046841481,0.894018876623498,1
"XP_420129.2",422126,"TSEN54","XP_420129.2",0.0503566488320746,0.0503988477537652,4.08446000449619,0.894066712941648,1
"XP_004945304.1",416558,"MLST8","XP_004945304.1",0.03204975976623,0.0320751056685714,4.32562123190747,0.89406900777995,1
"XP_004936849.1",424642,"ZCCHC11","XP_004936849.1",-0.0380939116615428,-0.038098370993578,6.79729668715313,0.894147508042959,1
"NP_001264749.1",422422,"KLHL2","NP_001264749.1",-0.0342382102817499,-0.0342447432827512,7.10090866538658,0.894148840838318,1
"XP_015142622.1",423220,"MGA","XP_015142622.1",-0.0346780147658346,-0.0346872220750373,5.76402617577857,0.894219896810885,1
"XP_004940008.1",420228,"ESRP1","XP_004940008.1",0.0362879322708349,0.0363156689316234,4.28858844353156,0.894308584902008,1
"XP_004939860.2",421083,"ZNF521","XP_004939860.2",0.0309319175241799,0.0309405693793262,6.38850353474096,0.894362209545703,1
"NP_001264469.1",421335,"AIDA","NP_001264469.1",0.0574938676737954,0.057503857987638,6.18536231255887,0.894405736085421,1
"XP_001234815.2",771551,"SUB1L1","XP_001234815.2",0.0809527680594434,0.0842351635271642,1.93423771998013,0.894411268337787,1
"XP_015132722.1",395660,"PRLR","XP_015132722.1",0.0612803081322308,0.061326330876796,4.02815238588941,0.894425015500873,1
"XP_004939784.1",421051,"NAPG","XP_004939784.1",-0.0553718191587056,-0.0554234805268616,0.22586543546672,0.894550994120547,1
"XP_015149479.1",768450,"FAM131B","XP_015149479.1",-0.0335531599054901,-0.0335938136641707,4.68137887091071,0.894631748168798,1
"XP_015131821.1",422698,"CCDC109B","XP_015131821.1",-0.118735646355042,-0.135434733720777,1.88683107197319,0.894635802363802,1
"XP_415704.3",417456,"NPLOC4","XP_415704.3",-0.0626650629157203,-0.0626799784740226,5.9862460257028,0.89470309551974,1
"NP_001006293.1",419308,"DDX27","NP_001006293.1",-0.0674273745393146,-0.0674516776495544,5.6367027673382,0.89471077291656,1
"XP_004938218.2",418321,"SIDT1","XP_004938218.2",0.0701057282126086,0.0704808900488397,2.48182744858128,0.894737516076524,1
"NP_001186342.1",416745,"ADCK3","NP_001186342.1",-0.0339096479183315,-0.0339210829178951,6.35362273606358,0.894742422934003,1
"XP_015141135.1",422788,"RFC1","XP_015141135.1",-0.0400181628988825,-0.040024223567785,7.33425132838302,0.894888364881299,1
"XP_003643632.2",417489,"LAT2","XP_003643632.2",0.0512804855940053,0.0514276162800818,2.58943253513095,0.894926024775986,1
"XP_004937254.1",427443,"NUP155","XP_004937254.1",0.032379892643097,0.0323889832260932,5.86966035902301,0.89495204805915,1
"XP_015148816.1",107054425,"LOC107054425","XP_015148816.1",0.090204811803113,0.0907933122165969,1.73936949647472,0.8949985850439,1
"NP_989627.1",417584,"GIT1","NP_989627.1",-0.0669668231271569,-0.0669760219997002,6.80388231399496,0.895067142412972,1
"NP_001005798.1",404774,"SNTB1","NP_001005798.1",0.0340157802048873,0.0340219017382271,6.48383833012948,0.895140969057662,1
"XP_015148693.1",416103,"TRNT1","XP_015148693.1",0.0384928914315939,0.0385110098602851,5.08704221360126,0.895148397025409,1
"XP_415060.2",416765,"CLTCL1","XP_415060.2",-0.040351084097416,-0.0403556703547219,8.15249828886743,0.895191679621834,1
"XP_015138185.1",107052729,"LOC107052729","XP_015138185.1",0.122285417466573,0.286728551300616,0.878233551615081,0.895207588621349,1
"XP_418233.1",420115,"HOMER3","XP_418233.1",-0.0478262490081102,-0.0478694841388251,3.55385208802056,0.895255424856091,1
"XP_015153730.1",100859131,"TMPRSS13","XP_015153730.1",0.0666303093177437,0.0667512008274208,2.70786933947144,0.895385900003934,1
"XP_422379.1",424542,"PRKACB","XP_422379.1",-0.056270381188837,-0.0562739209968532,8.09137878911311,0.895465503029671,1
"NP_001263292.1",418558,"FUNDC1","NP_001263292.1",0.0585922282074539,0.058618118672391,5.12621781282338,0.895480840858566,1
"XP_015158183.1",107057619,"ACP5","XP_015158183.1",0.066934671490386,0.0685898294230514,0.00739269632634251,0.895484145432744,1
"NP_989649.1",374214,"GABRA1","NP_989649.1",0.0307228881781973,0.0307403852359124,7.50508018180065,0.89561233479121,1
"NP_001092823.1",417050,"DMA","NP_001092823.1",0.0557847229581952,0.056212068207083,2.01136355231456,0.895684101724705,1
"XP_015130035.1",101748916,"LOC101748916","XP_015130035.1",-0.0338027161826871,-0.0338218206103696,5.13196583256379,0.895707541261063,1
"XP_004948020.2",419724,"ARHGAP32","XP_004948020.2",0.0421674551472333,0.0421726489688829,7.38317861802222,0.895708563275586,1
"XP_419079.1",420994,"ERP44","XP_419079.1",-0.058256971329676,-0.0582678985793498,6.36014510210941,0.895755644091318,1
"XP_414511.2",416182,"ETF1","XP_414511.2",0.0634544895906391,0.0634657805631294,6.86066085654606,0.895756810893462,1
"XP_015140933.1",422786,"N4BP2","XP_015140933.1",-0.0396757988964517,-0.0396841753801637,6.56095690081297,0.89578888360486,1
"XP_004944151.1",431137,"CLEC18A","XP_004944151.1",0.0899932207130696,0.0957165185497315,0.506889724677832,0.895918583102312,1
"NP_001012560.1",418455,"POGLUT1","NP_001012560.1",-0.0362472544888107,-0.0362619473646381,5.25109825432248,0.895935748467272,1
"XP_004936863.1",424658,"CDCP2","XP_004936863.1",0.133270177052969,0.186124027805994,-1.72077590055498,0.895950859152737,1
"XP_015148554.1",416000,"ARHGEF3","XP_015148554.1",0.0351170190798955,0.0351350185684462,4.992912686888,0.89596134709321,1
"XP_422571.4",424750,"IWS1","XP_422571.4",0.0311799558774609,0.0311840678434471,7.35546602429344,0.89598215100028,1
"NP_001026160.2",420682,"SH3BP5","NP_001026160.2",-0.0512688906438405,-0.0512759164002351,6.71054027213075,0.896046150401186,1
"XP_001232112.3",768942,"LONP1","XP_001232112.3",-0.0545661777100137,-0.054579627336976,6.09564121845336,0.896071027221713,1
"XP_004934603.1",427983,"KCNJ6","XP_004934603.1",-0.0572783310189634,-0.0580502838716628,3.03933647529053,0.896086298830695,1
"NP_001025824.1",416775,"PPIL2","NP_001025824.1",0.0386306371607442,0.0386513289103262,5.21506036798824,0.896172211543496,1
"XP_015146129.1",429086,"RDH8","XP_015146129.1",0.0344244307058656,0.0345305186113304,2.2148543817174,0.896276227979224,1
"XP_015132932.1",427399,"NUDT2","XP_015132932.1",-0.0329120321645211,-0.0329637966681005,3.31724431621985,0.896328805763155,1
"NP_001243892.1",100857564,"TMEM208","NP_001243892.1",-0.0329445238873544,-0.0329705913381102,3.92145267587663,0.896391412104591,1
"XP_015148113.1",415821,"ZDHHC7","XP_015148113.1",0.0757619470997603,0.0757807757183024,6.0599279332574,0.896395600424351,1
"XP_015137274.1",420660,"AZI2","XP_015137274.1",0.0511588406370615,0.0511764803224673,5.85309173870471,0.896414514769639,1
"XP_425387.3",395091,"PDE6G","XP_425387.3",-0.0417800108420052,-0.0419562367220281,2.00333613608901,0.896428590040689,1
"NP_001264079.1",416167,"WWC1","NP_001264079.1",-0.0352109698972425,-0.0352183255503328,6.56679210426981,0.896453218304248,1
"NP_001026091.1",419912,"BAK1","NP_001026091.1",0.0306792881386471,0.0307159034855301,3.49612283097626,0.896483126142963,1
"XP_015134565.1",100857114,"C15ORF43","XP_015134565.1",0.0811674189294725,0.0880246141692231,1.31805118042396,0.896531955163925,1
"XP_015142076.1",423087,"NAP1L4","XP_015142076.1",-0.0431464526209929,-0.0431529658998709,7.58068065554008,0.896551419285251,1
"NP_001038099.1",415609,"WDR36","NP_001038099.1",-0.0384371923500206,-0.0384451568076625,6.2693307007032,0.896579234905751,1
"XP_015128699.1",100858166,"LOC100858166","XP_015128699.1",-0.0364844773630672,-0.0365231084735865,3.64669000477555,0.896676124630541,1
"XP_015138828.1",378790,"RTN4","XP_015138828.1",0.0490881508589943,0.0490896190714135,10.093339148687,0.896734670862117,1
"NP_001025747.2",415820,"HNF4beta","NP_001025747.2",0.119576190456335,0.283428119452076,-1.65561897232967,0.896756223284648,1
"XP_416450.2",418225,"TTLL1","XP_416450.2",-0.0454007044559988,-0.0454098566011232,6.31836047859831,0.89680391628687,1
"XP_015136253.1",425991,"PICALM","XP_015136253.1",0.0302214653395715,0.0302251081723519,7.67960668067354,0.896835573845844,1
"XP_015140221.1",417930,"SCYL2","XP_015140221.1",-0.0871829018658326,-0.0871948923894304,6.67532497686268,0.896900461186933,1
"XP_015130556.1",107051473,"LOC107051473","XP_015130556.1",-0.0329426380085036,-0.0329745283653722,4.14424910791605,0.896904477230174,1
"XP_015151216.1",417540,"PSPH","XP_015151216.1",-0.0353533145105116,-0.0354172427973434,3.67409083456327,0.896986479575356,1
"XP_414700.4",416385,"HDHD2","XP_414700.4",-0.0496879660556329,-0.0497108657306442,5.18678463824627,0.896995797995572,1
"NP_001186486.1",417820,"TMEM5","NP_001186486.1",-0.0413894321149915,-0.0414034951881269,5.26991859197991,0.897000177013312,1
"XP_003642860.1",431201,"PGAP3","XP_003642860.1",-0.0372836208329817,-0.0373146231938498,4.20617219924343,0.89700944756848,1
"NP_001264950.1",421829,"CGA","NP_001264950.1",-0.0371200525204424,-0.037120162036033,11.2990987435484,0.897011948945667,1
"XP_003642186.2",100859701,"RSPH10B","XP_003642186.2",-0.042345218292244,-0.0423570425910116,6.54715735067718,0.897092697519657,1
"XP_001231641.1",769119,"SNX22","XP_001231641.1",-0.107523180285079,-0.116586740220903,0.602716138361472,0.897162440052185,1
"NP_001280243.1",415923,"RNF123","NP_001280243.1",-0.038576387139655,-0.03859339270732,5.7669608233188,0.897199296812435,1
"NP_001026019.1",419140,"EIF6","NP_001026019.1",-0.0458024852776672,-0.0458188630327343,5.64401421062814,0.897200086472854,1
"XP_004941675.1",423214,"NDUFAF1","XP_004941675.1",0.0323642624905194,0.0324173003256118,3.95265875064264,0.897213818542445,1
"NP_001026498.2",425068,"RIT1","NP_001026498.2",-0.03474665216746,-0.0347515826217368,7.20791618545542,0.897293707574471,1
"NP_001182479.1",418664,"AKAP17A","NP_001182479.1",-0.0331775094839687,-0.0331877990202887,5.71731161223949,0.89732776569808,1
"XP_420845.4",422903,"UVSSA","XP_420845.4",0.0308757095413156,0.0309033180688137,4.16729876995583,0.897378257836527,1
"XP_003642326.3",427768,"CERCAM","XP_003642326.3",0.0544119135902293,0.054758440096136,3.45396813879983,0.897385357764676,1
"XP_015152169.1",428146,"KCNB1","XP_015152169.1",0.0307936110555142,0.0308084096100473,4.62790909834371,0.897438984723744,1
"XP_015145468.1",424253,"KALRN","XP_015145468.1",-0.0366311990838476,-0.0366398337727747,5.95313681598077,0.897493525771947,1
"XP_015155880.1",101747779,"LOC101747779","XP_015155880.1",0.03591171025396,0.0359282678716229,5.7923692800392,0.897513412481399,1
"XP_015130573.1",107051507,"LOC107051507","XP_015130573.1",0.032087972267297,0.0321265632349151,3.91213557443308,0.897553176493613,1
"XP_015153971.1",425709,"ILF2","XP_015153971.1",0.0399954049597357,0.0400067794391892,6.11753156731882,0.897606560561701,1
"XP_015137487.1",420517,"STAM","XP_015137487.1",0.0372896108873007,0.0372975261135411,6.33052805401653,0.897624449914417,1
"NP_001026505.1",425237,"RRP1B","NP_001026505.1",-0.043714684657676,-0.0437254422626621,6.04560416397971,0.897631165297352,1
"NP_990668.1",396280,"RPL27","NP_990668.1",0.031355016962848,0.031357737198247,7.70136285923653,0.897679092702813,1
"XP_015152643.1",419449,"KIF1B","XP_015152643.1",-0.0393731203012613,-0.039464608480947,2.44642942246766,0.897690576961271,1
"XP_015141475.1",422910,"POLR1A","XP_015141475.1",0.0359421280578908,0.0359544696797934,5.48136999299233,0.897690857437156,1
"XP_421630.4",423755,"NOLC1","XP_421630.4",0.0433546517869904,0.0433630162229587,6.51268946949625,0.89771306043542,1
"XP_015149146.1",426699,"LOC426699","XP_015149146.1",-0.0563944194816946,-0.0564135468200144,5.38047930079833,0.897726713812552,1
"XP_015149926.1",416541,"TEX2L","XP_015149926.1",-0.0346207603394907,-0.0347080686201565,3.18674492282244,0.897727603608976,1
"XP_424463.1",426854,"TXNL1","XP_424463.1",0.0403282925767185,0.0403397403031033,6.16369685275997,0.897781621727932,1
"XP_015143263.1",423441,"ATG2B","XP_015143263.1",-0.0642392996907212,-0.0642464282276739,7.2340120202828,0.897892212544931,1
"NP_001026229.1",421464,"YIPF4","NP_001026229.1",-0.0717733049156537,-0.071788314380405,6.2217963197263,0.897930811773294,1
"NP_001019757.1",554217,"TLR5","NP_001019757.1",-0.0326660823612268,-0.0327059212711551,5.15332382795796,0.897987637522205,1
"NP_001012815.1",417125,"PSMD5","NP_001012815.1",-0.0344630095668868,-0.034472243626369,6.25129420253557,0.898009527517129,1
