"TXPID","ENTREZID","GENEBANKID","GENENAME","logFC","logCPM","F","PValue","FDR"
"RockDoveHPG_Transcript_10983",427461,"XM_015280311.1","NAA35",427461,-0.955098507468767,6.24897195447019,26.0391621512151,2.98466629861658e-06,0.000292691106764335
"RockDoveHPG_Transcript_17056",427171,"XM_424759.5","PIK3R1",427171,-0.763962178585099,7.09491339767302,25.7662514376398,3.30439558775668e-06,0.000321954723653557
"RockDoveHPG_Transcript_15544",427116,"NM_001031415.1","annotated by transcript or proteomic data",427116,-1.09611206753672,5.3209980975417,25.6780570290615,3.41511771819415e-06,0.000330609665257487
"RockDoveHPG_Transcript_12207",427277,"XM_424860.5","RGMB",427277,-1.23686263929178,4.02587501904204,25.5692725151797,3.55698504764769e-06,0.000342150243245704
"RockDoveHPG_Transcript_24073",395993,"NM_205101.1","annotated by transcript or proteomic data",395993,1.64874205796809,3.33742652294316,25.5417734903988,3.59380104607061e-06,0.000343503692390876
"RockDoveHPG_Transcript_21547",769191,"XM_015290114.1","ASIC4",769191,2.13014204771013,4.53873708813731,25.419797680663,3.78795036721364e-06,0.00035978381412365
"RockDoveHPG_Transcript_34688",428231,"XM_425790.5","MYCL",428231,2.0021084773082,2.41194917632658,24.9956170134113,4.41247224565466e-06,0.000416482224086729
"RockDoveHPG_Transcript_24093",416381,"XM_004949040.2","CZH18ORF25",416381,0.940256930967713,4.93128759156388,24.896485311517,4.58060804298075e-06,0.000429666724627921
"RockDoveHPG_Transcript_43183",427146,"XM_015277580.1","MIER3",427146,1.37490139435571,4.71202757981079,24.4753136201957,5.37212366222733e-06,0.000500801305845414
"RockDoveHPG_Transcript_15128",427387,"XM_015280675.1","SEMA6A",427387,-1.02874121229239,5.07172688949538,24.425937785867,5.47374841863854e-06,0.000507144470050793
"RockDoveHPG_Transcript_14709",395458,"XM_015292350.1","SLC6A2",395458,1.60578781268258,4.67984128765558,24.2978668731164,5.74776622345128e-06,0.000529285155527812
"RockDoveHPG_Transcript_14047",427454,"XM_004949194.2","UBQLN1",427454,-0.709068664740612,7.36932792713286,24.2045793904175,5.95433687850609e-06,0.000544984215389085
"RockDoveHPG_Transcript_10855",770238,"XM_003643019.3","KLF9",770238,-0.847446259221331,5.42095109166954,24.138878410153,6.10521010689618e-06,0.000555427006231001
"RockDoveHPG_Transcript_19688",374025,"XM_015280582.1","SMN",374025,-0.65734372612554,5.77275569527789,24.0928521187929,6.21325005556403e-06,0.00055833845108418
"RockDoveHPG_Transcript_16311",426812,"XM_424422.5","ALDH7A1",426812,-0.946862674259782,6.94972971626879,24.081196081119,6.24092289905606e-06,0.00055833845108418
"RockDoveHPG_Transcript_50794",431612,"XM_015280361.1","CEP78",431612,-0.923611066774486,6.15206322298003,24.0660962811336,6.2769609898308e-06,0.00055833845108418
"RockDoveHPG_Transcript_63278",396434,"NM_205450.2","annotated by transcript or proteomic data",396434,-7.26000830006512,3.5673485291015,24.2574732284682,6.29172464209936e-06,0.00055833845108418
"RockDoveHPG_Transcript_5253",427431,"XM_015277507.1","RAI14",427431,-0.858381364154955,5.87516528833967,24.0318987072408,6.35937560899153e-06,0.00055833845108418
"RockDoveHPG_Transcript_21655",427273,"XM_003643058.3","FAM174A",427273,-0.911183955087473,3.84055767295771,24.0224873094607,6.38225214482306e-06,0.00055833845108418
"RockDoveHPG_Transcript_1178",100858799,"XM_004937127.2","LOC100858799",100858799,-0.931204159576239,5.86421985289823,24.0168438476896,6.39601059711052e-06,0.00055833845108418
"RockDoveHPG_Transcript_21066",421893,"XM_419909.5","KLHL31",421893,-6.53688971276697,1.99610053582299,23.8739046322688,6.8914189877411e-06,0.000598127641108426
"RockDoveHPG_Transcript_15317",427127,"NM_001031417.1","annotated by transcript or proteomic data",427127,-0.822189407140026,6.54663047190876,23.7104352337146,7.19093090914607e-06,0.000620556791942423
"RockDoveHPG_Transcript_10882",427469,"XM_015280386.1","ERCC6L2",427469,-0.753766164663141,5.86527505026843,23.6729806684319,7.29486771619898e-06,0.000625949387784301
"RockDoveHPG_Transcript_15049",107052277,"XR_001464672.1","LOC107052277",107052277,-1.35848404193846,3.35447364309502,23.6352864540143,7.40103663641526e-06,0.000631471498774821
"RockDoveHPG_Transcript_1220",427050,"XM_015280272.1","VPS13A",427050,-0.704813654089341,6.51801593992474,23.6032479247858,7.49252997749008e-06,0.00063282876593836
"RockDoveHPG_Transcript_24028",418932,"XM_417126.5","RASL11A",418932,1.74173381939759,3.72854828018281,23.6003887759156,7.50075149668696e-06,0.00063282876593836
"RockDoveHPG_Transcript_4135",768812,"XM_003641504.3","unclassified transcription discrepancy",768812,-1.40886811698074,4.52384958906026,23.5844866583978,7.54664855170549e-06,0.000633163813488091
"RockDoveHPG_Transcript_44442",101749447,"XM_004939681.2","LOC101749447",101749447,2.59548048342827,1.83304800697623,23.4960063673827,7.80737260853985e-06,0.000651419564277176
"RockDoveHPG_Transcript_73240",100859602,"XM_015300410.1","LOC100859602",100859602,4.24088305751454,-0.945628589540805,25.9217830959709,8.01655456506468e-06,0.000665197840887949
"RockDoveHPG_Transcript_59773",418307,"XM_004938142.2","TRPV6",418307,3.16350979673298,1.81000425176983,23.3397151400549,8.31127177717005e-06,0.000685884297152034
"RockDoveHPG_Transcript_17506",107049029,"XM_015294287.1","BHLHA15",107049029,1.15629118073131,2.76455440241859,23.3034610384988,8.40739404247541e-06,0.000690046004507954
"RockDoveHPG_Transcript_14551",427199,"XM_015277563.1","MOCS2",427199,-1.01874161594149,5.84564807973064,23.1938614944025,8.77001262171277e-06,0.000715917462773548
"RockDoveHPG_Transcript_53188",427960,"XM_015297552.1","GUCA1C",427960,3.94361285833618,2.00084467465562,23.1727340799794,8.84175132266928e-06,0.000717893163843825
"RockDoveHPG_Transcript_3268",427105,"XM_424697.4","POLR3G",427105,-1.0728979953106,5.27947784780809,23.0316510158586,9.33660238605624e-06,0.000754018017295301
"RockDoveHPG_Transcript_16601",426805,"XM_424416.5","POLR1E",426805,-0.89690399079658,5.3976436635751,22.8910506298108,9.85826834621238e-06,0.000791912598747337
"RockDoveHPG_Transcript_62164",415609,"NM_001044634.1","annotated by transcript or proteomic data",415609,-1.01653916209147,6.36117799910171,22.8483090516254,1.00227481853409e-05,0.000800865307381049
"RockDoveHPG_Transcript_13823",427444,"NM_001031450.1","annotated by transcript or proteomic data",427444,-0.997054014477887,4.2876190025478,22.8071990829583,1.0183624238985e-05,0.000809437332932375
"RockDoveHPG_Transcript_23832",422108,"NM_001006424.1","annotated by transcript or proteomic data",422108,1.66770348858099,4.45101859363001,22.7705958220143,1.03308407135108e-05,0.000816839562593925
"RockDoveHPG_Transcript_12287",418474,"XM_004938355.2","CHODL",418474,0.988983590140871,4.31175979314678,22.7467081934118,1.04252089858364e-05,0.000820007844292191
"RockDoveHPG_Transcript_53236",431261,"NM_001031604.2","annotated by transcript or proteomic data",431261,-0.867227003702595,6.03243619303992,22.601768192324,1.10284490393022e-05,0.000862961851769643
"RockDoveHPG_Transcript_14194",415770,"XM_015292439.1","C11H19ORF40",415770,1.09638695575993,4.78093531131924,22.5578289002589,1.12183596442095e-05,0.00087329725436522
"RockDoveHPG_Transcript_19352",100857368,"XM_015280231.1","ZCCHC6",100857368,-0.755195180271102,6.90523505888859,22.5313130755307,1.13345953278911e-05,0.000877820813547754
"RockDoveHPG_Transcript_12834",404296,"XM_015279356.1","GRIN1",404296,2.05167536012665,7.30194039235722,22.5563361164694,1.14473518632569e-05,0.000882030142035231
"RockDoveHPG_Transcript_20798",395715,"NM_204897.1","annotated by transcript or proteomic data",395715,2.47695897520673,2.70194563054442,22.4753389733625,1.15840682276427e-05,0.000884717929272646
"RockDoveHPG_Transcript_14800",418839,"XM_015276661.1","ENOX1",418839,-0.894080568053368,4.01333233789213,22.4672971780549,1.16203731891859e-05,0.000884717929272646
"RockDoveHPG_Transcript_14825",421975,"NM_001006419.1","annotated by transcript or proteomic data",421975,0.967811838812378,4.31237300769066,22.458993545435,1.16579835733848e-05,0.000884717929272646
"RockDoveHPG_Transcript_22812",427423,"XM_424996.5","MTMR12",427423,-0.786598037628441,5.43121213168106,22.4156318507527,1.18564384725126e-05,0.000895279669059428
"RockDoveHPG_Transcript_38997",770958,"XM_001234273.4","SSBP2",770958,-0.857616421960317,7.47572398587663,22.3923409439935,1.19644721243612e-05,0.000898942577224393
"RockDoveHPG_Transcript_15896",427367,"XM_004949579.2","IFT74",427367,-0.930471813470007,5.64838106160134,22.306518149452,1.23714126325311e-05,0.000924916205824182
"RockDoveHPG_Transcript_84986",396386,"NM_205417.1","annotated by transcript or proteomic data",396386,-7.15540439448699,2.94962553047742,22.4076125393103,1.2495949470466e-05,0.00092962477292107
"RockDoveHPG_Transcript_13512",107053245,"XR_001466337.1","LOC107053245",107053245,0.818289852820771,3.55247825928994,22.1806117977629,1.29944631017203e-05,0.000961972459618533
"RockDoveHPG_Transcript_13760",422712,"XM_015285605.1","MANBA",422712,0.916012898394549,6.76811371587922,22.0947700611432,1.34377626290561e-05,0.000989937030361
"RockDoveHPG_Transcript_25739",427217,"XM_424804.4","PTCD2",427217,-1.29298589223446,5.12259884251866,21.8737707993071,1.46523849594077e-05,0.00107068750739857
"RockDoveHPG_Transcript_7087",769421,"XM_003642322.3","LOC769421",769421,1.84329172766821,3.5312913370276,21.869717395245,1.46756928904452e-05,0.00107068750739857
"RockDoveHPG_Transcript_20827",427165,"XM_015277312.1","TRAPPC13",427165,-0.945708615993454,5.46933190827191,21.7970303657159,1.51002237945858e-05,0.00109636336416267
"RockDoveHPG_Transcript_21144",427435,"XM_015277513.1","SPEF2",427435,-1.0002207005577,5.90971621314046,21.756803727355,1.53406027290816e-05,0.00110654000032618
"RockDoveHPG_Transcript_13573",427210,"XM_015277637.1","POC5",427210,-1.05997745248204,4.80870186855346,21.749126075288,1.53869288881272e-05,0.00110654000032618
"RockDoveHPG_Transcript_20898",101750033,"XM_004947467.2","ANGPTL7",101750033,2.03637875416837,2.55630005658707,21.7238290988604,1.55405934983906e-05,0.00111229404271419
"RockDoveHPG_Transcript_26716",427302,"XM_004949352.2","FSD1L",427302,-0.90641653306904,5.95288940155814,21.622962238718,1.61692393421246e-05,0.00115182949313568
"RockDoveHPG_Transcript_3630",427294,"NM_001031433.1","annotated by transcript or proteomic data",427294,-0.890136059817579,5.09885227348713,21.6078965689515,1.62653661315456e-05,0.00115323736769297
"RockDoveHPG_Transcript_11414",374003,"XM_015277222.1","POLK",374003,-0.717010290835414,5.2919186036307,21.5921998552801,1.63661475303564e-05,0.00115496056076375
"RockDoveHPG_Transcript_26838",428948,"XM_004942091.2","PDLIM1",428948,1.3387328019691,4.72118826317465,21.5378944255766,1.67198229403784e-05,0.00117443146997951
"RockDoveHPG_Transcript_31578",427121,"XM_015280523.1","CAST",427121,-1.24006024283156,5.77096798140857,21.483958547869,1.70789129167544e-05,0.00119410066142975
"RockDoveHPG_Transcript_41333",427173,"NM_001031419.2","annotated by transcript or proteomic data",427173,-0.999848124718316,5.20651405002198,21.3595867052282,1.79376429648384e-05,0.00124695253714908
"RockDoveHPG_Transcript_26452",423989,"XM_421849.4","TFPI",423989,1.23407055047693,4.41563644537322,21.3507995277792,1.79999770294331e-05,0.00124695253714908
"RockDoveHPG_Transcript_14055",395806,"NM_204960.2","PTCH1",395806,-0.755091689311181,4.93403863856858,21.3369562963625,1.8098631895723e-05,0.00124806182141191
"RockDoveHPG_Transcript_24098",427429,"NM_001031448.1","annotated by transcript or proteomic data",427429,-0.983163171429709,3.83646453521205,21.3031823458047,1.83416758524634e-05,0.00125907267601774
"RockDoveHPG_Transcript_25799",431590,"XM_429145.5","HCN1",431590,-1.25917194478266,3.89870401205278,21.2388369318225,1.88140952602467e-05,0.00128044508573494
"RockDoveHPG_Transcript_10118",427215,"XM_424802.5","PGM5",427215,-1.58749665889457,4.60721009983939,21.2267009474489,1.89045968852187e-05,0.00128044508573494
"RockDoveHPG_Transcript_43237",427404,"NM_001031445.1","annotated by transcript or proteomic data",427404,-1.06640759799442,6.46574118830415,21.2222557206526,1.89378587091055e-05,0.00128044508573494
"RockDoveHPG_Transcript_16521",427432,"XM_425004.5","RAD1",427432,-1.08446613720921,3.98494133296468,21.2150151405682,1.89921665477834e-05,0.00128044508573494
"RockDoveHPG_Transcript_25832",428307,"NM_001252123.1","RND2",428307,1.29444086197813,4.58709521656233,21.0928617621391,1.99330332985241e-05,0.00133790519499694
"RockDoveHPG_Transcript_35017",428798,"XM_426354.4","GPR78",428798,-2.0494013333824,2.8265219410716,21.7970353802785,2.0031782609016e-05,0.00133858398655469
"RockDoveHPG_Transcript_14685",427284,"NM_001039313.1","annotated by transcript or proteomic data",427284,-1.04954365021719,6.73724882803919,21.029462708991,2.04402123325663e-05,0.00135985941253928
"RockDoveHPG_Transcript_42015",374268,"NM_204350.1","annotated by transcript or proteomic data",374268,1.58887891084321,4.85366013853356,20.9280384782693,2.12826112375679e-05,0.00140969296013048
"RockDoveHPG_Transcript_23017",427191,"XM_424778.4","CZH5ORF51",427191,-1.2777701845193,4.77318113972538,20.7737045847845,2.26255215873525e-05,0.00149209880791352
"RockDoveHPG_Transcript_15247",404754,"XM_015292283.1","UMOD",404754,1.83120653360058,3.65362599339829,20.7587304408783,2.27640162112585e-05,0.00149470509922794
"RockDoveHPG_Transcript_51607",107057054,"XM_015302034.1","LOC107057054",107057054,3.56781645796518,0.175051389744227,21.4486550901862,2.34489672955538e-05,0.00153301430345218
"RockDoveHPG_Transcript_9429",107053879,"XR_001467634.1","LOC107053879",107053879,-1.70900587607018,2.39312037037415,20.6714884151003,2.35651809782032e-05,0.00153321231225802
"RockDoveHPG_Transcript_19199",770787,"XM_004940680.2","FHL1",770787,-4.01891222632354,3.93403627405566,20.7334649611203,2.36550436204554e-05,0.00153321231225802
"RockDoveHPG_Transcript_2925",769413,"XM_015280215.1","CNTLN",769413,-1.00796749926651,4.77914823703172,20.6060920791049,2.41874335664142e-05,0.00156101975094012
"RockDoveHPG_Transcript_44950",769700,"XM_001232122.4","MRPL17",769700,-1.18803979704631,4.59293359485435,20.551193911498,2.472289740068e-05,0.00158544760790234
"RockDoveHPG_Transcript_15660",427286,"XM_424869.5","CPLX1",427286,-0.885711592582557,5.61915639851773,20.5458268626339,2.4775899580516e-05,0.00158544760790234
"RockDoveHPG_Transcript_32598",107056937,"XR_001471217.1","LOC107056937",107056937,2.76598255630909,1.48641303772846,21.9538618871578,2.62563006788361e-05,0.00167309136224381
"RockDoveHPG_Transcript_15320",769808,"XM_001233114.4","TMEM8B",769808,-0.970138503289702,3.23953177182778,20.385579133951,2.64137349280846e-05,0.00167605136505855
"RockDoveHPG_Transcript_8751",427467,"XM_015280379.1","CZH9ORF3",427467,-0.964928408075737,5.15579778948889,20.3111066394804,2.72125918719523e-05,0.00171951699769968
"RockDoveHPG_Transcript_12846",427386,"NM_001031442.1","annotated by transcript or proteomic data",427386,-1.23261947542638,4.00533334018934,20.2933883705081,2.74063046230078e-05,0.00172454171840277
"RockDoveHPG_Transcript_14133",427258,"NM_001031426.2","OSTF1",427258,-0.864887197943761,5.70684560367418,20.1603237699435,2.8907405201796e-05,0.0018114507608196
"RockDoveHPG_Transcript_41825",417306,"XM_015295222.1","MYH1D",417306,-3.89641902074376,2.43525146242337,20.1805814919332,2.91329499201008e-05,0.00181804053592299
"RockDoveHPG_Transcript_35211",431090,"XM_015295465.1","GRIN2C",431090,1.48710869255645,4.50579062697384,20.0614870400088,3.00772126940023e-05,0.00186924307039022
"RockDoveHPG_Transcript_14626",421562,"XM_015284361.1","FRMD1",421562,1.39061792472998,3.75522746350755,20.0025169182323,3.07983726568665e-05,0.00190621731091802
"RockDoveHPG_Transcript_26295",427104,"XM_424696.4","CETN3",427104,-1.3424042085042,5.95799980538835,19.9795909580856,3.11355512949399e-05,0.00191922079859666
"RockDoveHPG_Transcript_67959",107052764,"XR_001465482.1","LOC107052764",107052764,3.63276007731457,-0.340286341351583,19.9498910030734,3.14570382093596e-05,0.00193115524812093
"RockDoveHPG_Transcript_16933",427139,"XM_015277572.1","SLC38A9",427139,-1.01464039525201,4.220581856609,19.7371305699672,3.42719701722713e-05,0.00209544653255725
"RockDoveHPG_Transcript_56504",396227,"NM_205290.1","annotated by transcript or proteomic data",396227,-4.78757525214331,2.38788001001004,19.6755727775378,3.58928609812482e-05,0.00218570155862423
"RockDoveHPG_Transcript_9763",415612,"XM_413980.5","PJA2",415612,-0.997886007366874,7.2775354844649,19.5949063250042,3.62978185745215e-05,0.00220148456270049
"RockDoveHPG_Transcript_29987",427216,"XM_015277666.1","MRPS27",427216,-1.16963634089547,5.66987289906864,19.5670096620284,3.67094908693193e-05,0.00221754692443384
"RockDoveHPG_Transcript_27423",419910,"XM_418035.5","ITPR3",419910,1.11116380560074,4.41036057761906,19.5078220000317,3.75989886638926e-05,0.00226223078407214
"RockDoveHPG_Transcript_40243",422503,"XM_429964.5","PARM1",422503,1.3284187241513,3.92692746087436,19.3844945169578,3.9524721787062e-05,0.00236866011281036
"RockDoveHPG_Transcript_18828",424241,"XM_015290025.1","ARHGEF1",424241,0.704323605731927,5.02338222907508,19.3721576453785,3.97228894289729e-05,0.00237112678322667
"RockDoveHPG_Transcript_55352",770429,"XM_001233762.3","LOC770429",770429,2.69057043940809,0.206464199451293,19.2099532052852,4.24260462606338e-05,0.00251409601318726
"RockDoveHPG_Transcript_29880",420130,"XM_015300151.1","MAST3",420130,-0.860957084442648,6.50680404021558,19.208508114627,4.2450965657711e-05,0.00251409601318726
"RockDoveHPG_Transcript_10804",427278,"NM_001006581.2","RIOK2",427278,-1.2365066709826,6.29956144905792,19.1545061820423,4.34289772164781e-05,0.0025619703668877
"RockDoveHPG_Transcript_69915",423752,"XM_015288525.1","LOC423752",423752,1.08748417522064,5.01237019215218,19.0938368533876,4.44774243714885e-05,0.00261361113952614
"RockDoveHPG_Transcript_20121",396459,"XM_015284574.1","PVALB",396459,-5.41957868089433,5.64678728659781,19.1856418455192,4.48412037241307e-05,0.00262445076125295
"RockDoveHPG_Transcript_24175",419601,"XM_417748.5","MECR",419601,0.953702880533482,3.86546471034332,19.0646257179427,4.50094522026563e-05,0.00262445076125295
"RockDoveHPG_Transcript_61543",107050188,"XM_015273975.1","LOC107050188",107050188,3.26228031357591,2.92614970996129,19.0095739384969,4.60300814192892e-05,0.00267046189930392
"RockDoveHPG_Transcript_19166",426154,"XM_423823.5","BTF3",426154,-0.791935609234783,5.7758842959272,19.0030715625352,4.61522020737864e-05,0.00267046189930392
"RockDoveHPG_Transcript_5647",426890,"XM_015277297.1","KIAA1328",426890,-1.05250982612423,4.75570502422963,18.9126500838311,4.78855520906573e-05,0.00276018170867598
"RockDoveHPG_Transcript_29438",427354,"XM_004949103.2","TTC39B",427354,-0.842838657315788,4.72415862517063,18.8748603093121,4.8629786880816e-05,0.00278761894649792
"RockDoveHPG_Transcript_23138",378914,"NM_204396.1","annotated by transcript or proteomic data",378914,1.73124421405319,4.52548480656579,18.8740743150377,4.87307245315489e-05,0.00278761894649792
