 Name	ovary	testes	pituitary	hypothalamus
 RockDoveHPG_Transcript_40213 	0	0	0	0
 RockDoveHPG_Transcript_40217 	0	0	0	1
 RockDoveHPG_Transcript_4022 	1	1	1	1
 RockDoveHPG_Transcript_40223 	0	0	0	0
 RockDoveHPG_Transcript_40227 	0	0	0	0
 RockDoveHPG_Transcript_40233 	1	0	1	1
 RockDoveHPG_Transcript_40239 	0	0	0	1
 RockDoveHPG_Transcript_40243 	1	0	1	0
 RockDoveHPG_Transcript_40245 	1	1	1	0
 RockDoveHPG_Transcript_40258 	1	1	1	1
 RockDoveHPG_Transcript_4026 	1	1	1	1
 RockDoveHPG_Transcript_40268 	0	0	0	0
 RockDoveHPG_Transcript_40270 	0	0	0	0
 RockDoveHPG_Transcript_40274 	1	1	1	1
 RockDoveHPG_Transcript_40288 	0	0	0	0
 RockDoveHPG_Transcript_40290 	0	0	0	0
 RockDoveHPG_Transcript_40305 	0	0	0	0
 RockDoveHPG_Transcript_40306 	1	1	1	1
 RockDoveHPG_Transcript_40330 	1	1	1	1
 RockDoveHPG_Transcript_40334 	1	0	0	0
 RockDoveHPG_Transcript_40340 	0	0	0	0
 RockDoveHPG_Transcript_40345 	1	1	1	1
 RockDoveHPG_Transcript_40353 	1	1	1	1
 RockDoveHPG_Transcript_40369 	1	1	0	0
 RockDoveHPG_Transcript_40376 	1	1	1	1
 RockDoveHPG_Transcript_40377 	0	0	0	0
 RockDoveHPG_Transcript_40391 	1	0	0	0
 RockDoveHPG_Transcript_404 	0	0	1	0
 RockDoveHPG_Transcript_4041 	1	1	1	1
 RockDoveHPG_Transcript_40410 	1	0	1	1
 RockDoveHPG_Transcript_40411 	0	0	0	0
 RockDoveHPG_Transcript_40438 	1	1	1	1
 RockDoveHPG_Transcript_40440 	0	1	0	0
 RockDoveHPG_Transcript_40444 	0	0	0	0
 RockDoveHPG_Transcript_40448 	0	1	1	1
 RockDoveHPG_Transcript_40459 	0	0	0	0
 RockDoveHPG_Transcript_40461 	0	0	0	0
 RockDoveHPG_Transcript_40468 	1	1	1	1
 RockDoveHPG_Transcript_40479 	1	1	1	1
 RockDoveHPG_Transcript_40486 	1	0	0	0
 RockDoveHPG_Transcript_405 	1	1	1	1
 RockDoveHPG_Transcript_40504 	1	1	1	1
 RockDoveHPG_Transcript_40519 	1	1	1	1
 RockDoveHPG_Transcript_40528 	0	0	0	0
 RockDoveHPG_Transcript_40532 	1	1	1	1
 RockDoveHPG_Transcript_40542 	0	0	0	0
 RockDoveHPG_Transcript_4055 	1	1	1	1
 RockDoveHPG_Transcript_40559 	1	1	1	1
 RockDoveHPG_Transcript_40569 	0	0	0	0
 RockDoveHPG_Transcript_40575 	1	1	1	1
 RockDoveHPG_Transcript_40597 	1	1	1	1
 RockDoveHPG_Transcript_40601 	0	1	0	0
 RockDoveHPG_Transcript_40611 	1	1	1	1
 RockDoveHPG_Transcript_40620 	0	0	0	0
 RockDoveHPG_Transcript_40622 	1	1	1	1
 RockDoveHPG_Transcript_40643 	0	0	0	0
 RockDoveHPG_Transcript_40646 	1	0	1	1
 RockDoveHPG_Transcript_40661 	1	1	1	1
 RockDoveHPG_Transcript_40674 	0	0	0	1
 RockDoveHPG_Transcript_40691 	0	0	0	0
 RockDoveHPG_Transcript_40693 	0	0	0	0
 RockDoveHPG_Transcript_40698 	1	0	0	0
 RockDoveHPG_Transcript_40700 	1	1	1	1
 RockDoveHPG_Transcript_40713 	1	0	0	0
 RockDoveHPG_Transcript_40715 	1	1	1	1
 RockDoveHPG_Transcript_40718 	0	0	0	0
 RockDoveHPG_Transcript_4072 	1	1	0	0
 RockDoveHPG_Transcript_40724 	0	1	0	0
 RockDoveHPG_Transcript_40726 	1	0	1	1
 RockDoveHPG_Transcript_40735 	0	0	0	1
 RockDoveHPG_Transcript_40744 	1	1	1	1
 RockDoveHPG_Transcript_40746 	0	0	0	0
 RockDoveHPG_Transcript_40749 	0	0	0	0
 RockDoveHPG_Transcript_40750 	0	0	0	0
 RockDoveHPG_Transcript_40754 	1	1	1	1
 RockDoveHPG_Transcript_40785 	0	0	0	0
 RockDoveHPG_Transcript_40788 	1	0	0	0
 RockDoveHPG_Transcript_40797 	0	0	0	0
 RockDoveHPG_Transcript_408 	1	1	1	1
 RockDoveHPG_Transcript_4080 	1	1	1	1
 RockDoveHPG_Transcript_40801 	1	0	0	0
 RockDoveHPG_Transcript_40805 	0	1	0	0
 RockDoveHPG_Transcript_40812 	0	0	0	1
 RockDoveHPG_Transcript_40825 	1	1	1	1
 RockDoveHPG_Transcript_40843 	1	1	1	1
 RockDoveHPG_Transcript_40846 	1	1	1	0
 RockDoveHPG_Transcript_40855 	0	0	0	0
 RockDoveHPG_Transcript_4086 	1	1	1	1
 RockDoveHPG_Transcript_40873 	1	0	0	0
 RockDoveHPG_Transcript_40878 	1	1	1	1
 RockDoveHPG_Transcript_4088 	1	1	1	1
 RockDoveHPG_Transcript_40884 	0	0	1	1
 RockDoveHPG_Transcript_40896 	1	1	1	1
 RockDoveHPG_Transcript_4090 	1	1	1	1
 RockDoveHPG_Transcript_40916 	0	0	0	0
 RockDoveHPG_Transcript_40925 	0	1	0	0
 RockDoveHPG_Transcript_40926 	0	0	0	0
 RockDoveHPG_Transcript_40933 	1	1	1	1
 RockDoveHPG_Transcript_40935 	0	0	0	0
 RockDoveHPG_Transcript_40936 	0	0	0	1
 RockDoveHPG_Transcript_40937 	1	1	1	1
 RockDoveHPG_Transcript_40938 	1	1	1	1
 RockDoveHPG_Transcript_4094 	1	1	1	1
 RockDoveHPG_Transcript_40952 	0	1	0	0
 RockDoveHPG_Transcript_40957 	1	0	0	0
 RockDoveHPG_Transcript_40958 	0	0	0	1
 RockDoveHPG_Transcript_40963 	0	0	0	0
 RockDoveHPG_Transcript_40972 	0	0	1	1
 RockDoveHPG_Transcript_40977 	1	0	1	0
 RockDoveHPG_Transcript_40986 	0	0	0	0
 RockDoveHPG_Transcript_40995 	1	1	1	1
 RockDoveHPG_Transcript_40997 	1	1	0	0
 RockDoveHPG_Transcript_40999 	0	1	0	0
 RockDoveHPG_Transcript_41010 	1	1	1	1
 RockDoveHPG_Transcript_41012 	1	1	0	0
 RockDoveHPG_Transcript_4102 	1	1	1	1
 RockDoveHPG_Transcript_41023 	0	0	0	0
 RockDoveHPG_Transcript_41024 	0	0	0	0
 RockDoveHPG_Transcript_41027 	0	0	0	0
 RockDoveHPG_Transcript_41035 	0	1	1	0
 RockDoveHPG_Transcript_41042 	0	1	0	0
 RockDoveHPG_Transcript_41048 	1	0	1	0
 RockDoveHPG_Transcript_4107 	1	1	1	1
 RockDoveHPG_Transcript_41088 	0	0	0	0
 RockDoveHPG_Transcript_41093 	0	1	0	0
 RockDoveHPG_Transcript_41102 	1	1	1	1
 RockDoveHPG_Transcript_41105 	1	1	1	1
 RockDoveHPG_Transcript_41119 	1	0	0	1
 RockDoveHPG_Transcript_41136 	0	0	0	0
 RockDoveHPG_Transcript_41138 	1	1	1	1
 RockDoveHPG_Transcript_41139 	1	1	1	0
 RockDoveHPG_Transcript_4114 	1	1	1	1
 RockDoveHPG_Transcript_41150 	0	0	0	0
 RockDoveHPG_Transcript_41154 	0	0	0	1
 RockDoveHPG_Transcript_41177 	0	0	0	0
 RockDoveHPG_Transcript_41182 	0	0	0	0
 RockDoveHPG_Transcript_41188 	1	1	0	0
 RockDoveHPG_Transcript_41195 	1	1	1	1
 RockDoveHPG_Transcript_412 	1	1	1	0
 RockDoveHPG_Transcript_41205 	0	0	1	1
 RockDoveHPG_Transcript_41215 	0	0	0	0
 RockDoveHPG_Transcript_41220 	0	0	0	1
 RockDoveHPG_Transcript_41221 	0	0	1	0
 RockDoveHPG_Transcript_41226 	0	0	0	0
 RockDoveHPG_Transcript_41242 	1	0	0	0
 RockDoveHPG_Transcript_41245 	1	1	1	1
 RockDoveHPG_Transcript_41247 	1	0	0	1
 RockDoveHPG_Transcript_41262 	0	0	0	1
 RockDoveHPG_Transcript_4127 	1	1	1	1
 RockDoveHPG_Transcript_41270 	1	1	1	1
 RockDoveHPG_Transcript_41271 	1	0	0	0
 RockDoveHPG_Transcript_41279 	1	1	1	1
 RockDoveHPG_Transcript_41283 	1	0	0	0
 RockDoveHPG_Transcript_41284 	1	0	1	1
 RockDoveHPG_Transcript_41285 	0	0	0	0
 RockDoveHPG_Transcript_41306 	1	1	1	1
 RockDoveHPG_Transcript_41307 	0	0	0	0
 RockDoveHPG_Transcript_41312 	1	1	1	1
 RockDoveHPG_Transcript_41322 	1	1	1	1
 RockDoveHPG_Transcript_41324 	1	1	1	1
 RockDoveHPG_Transcript_4133 	1	1	1	1
 RockDoveHPG_Transcript_41333 	1	1	1	1
 RockDoveHPG_Transcript_41336 	0	0	0	0
 RockDoveHPG_Transcript_41338 	1	1	0	0
 RockDoveHPG_Transcript_41342 	0	0	0	0
 RockDoveHPG_Transcript_4135 	0	1	1	0
 RockDoveHPG_Transcript_41364 	0	0	0	0
 RockDoveHPG_Transcript_4137 	0	1	0	0
 RockDoveHPG_Transcript_41380 	1	0	0	1
 RockDoveHPG_Transcript_41381 	0	0	0	0
 RockDoveHPG_Transcript_41386 	1	0	1	1
 RockDoveHPG_Transcript_4139 	1	1	1	1
 RockDoveHPG_Transcript_4141 	1	1	1	1
 RockDoveHPG_Transcript_4142 	1	1	1	1
 RockDoveHPG_Transcript_41429 	0	0	1	1
 RockDoveHPG_Transcript_41438 	0	0	0	0
 RockDoveHPG_Transcript_41439 	0	0	1	1
 RockDoveHPG_Transcript_41450 	1	1	1	1
 RockDoveHPG_Transcript_41457 	1	0	1	1
 RockDoveHPG_Transcript_41459 	1	1	1	1
 RockDoveHPG_Transcript_41461 	0	0	0	0
 RockDoveHPG_Transcript_41467 	1	1	1	1
 RockDoveHPG_Transcript_41469 	0	0	1	1
 RockDoveHPG_Transcript_41472 	1	1	1	0
 RockDoveHPG_Transcript_4148 	1	1	1	1
 RockDoveHPG_Transcript_41480 	0	1	0	0
 RockDoveHPG_Transcript_41489 	0	0	0	0
 RockDoveHPG_Transcript_4149 	1	1	1	1
 RockDoveHPG_Transcript_41508 	0	0	0	0
 RockDoveHPG_Transcript_41515 	1	1	1	1
 RockDoveHPG_Transcript_41517 	0	1	1	1
 RockDoveHPG_Transcript_41521 	0	0	0	0
 RockDoveHPG_Transcript_41524 	1	1	1	1
 RockDoveHPG_Transcript_41530 	0	0	0	0
 RockDoveHPG_Transcript_41533 	1	1	1	1
 RockDoveHPG_Transcript_41538 	0	0	0	0
 RockDoveHPG_Transcript_41548 	1	0	0	0
 RockDoveHPG_Transcript_41562 	1	1	1	1
 RockDoveHPG_Transcript_41578 	0	1	1	1
 RockDoveHPG_Transcript_4158 	1	1	1	1
 RockDoveHPG_Transcript_4160 	1	1	1	1
 RockDoveHPG_Transcript_41605 	1	1	1	1
 RockDoveHPG_Transcript_41626 	0	0	0	0
 RockDoveHPG_Transcript_41632 	0	0	0	0
 RockDoveHPG_Transcript_41636 	0	0	1	1
 RockDoveHPG_Transcript_4164 	1	0	1	1
 RockDoveHPG_Transcript_41651 	0	0	0	0
 RockDoveHPG_Transcript_41657 	0	0	0	0
 RockDoveHPG_Transcript_41677 	1	0	0	0
 RockDoveHPG_Transcript_41681 	0	0	0	0
 RockDoveHPG_Transcript_4169 	0	1	0	1
 RockDoveHPG_Transcript_41694 	1	1	1	1
 RockDoveHPG_Transcript_4170 	1	1	1	1
 RockDoveHPG_Transcript_41703 	1	1	1	1
 RockDoveHPG_Transcript_41704 	1	1	1	1
 RockDoveHPG_Transcript_4171 	1	1	1	1
 RockDoveHPG_Transcript_4172 	0	1	1	1
 RockDoveHPG_Transcript_41722 	0	0	0	0
 RockDoveHPG_Transcript_41726 	0	1	0	0
 RockDoveHPG_Transcript_4173 	1	1	1	1
 RockDoveHPG_Transcript_41740 	1	1	1	1
 RockDoveHPG_Transcript_4175 	1	1	1	1
 RockDoveHPG_Transcript_41751 	1	0	1	1
 RockDoveHPG_Transcript_41757 	1	1	1	1
 RockDoveHPG_Transcript_41759 	0	0	0	0
 RockDoveHPG_Transcript_41760 	0	0	0	0
 RockDoveHPG_Transcript_41764 	0	0	0	0
 RockDoveHPG_Transcript_41782 	1	1	0	1
 RockDoveHPG_Transcript_41787 	0	0	0	0
 RockDoveHPG_Transcript_41792 	1	0	0	0
 RockDoveHPG_Transcript_41796 	0	1	0	0
 RockDoveHPG_Transcript_41798 	0	0	1	1
 RockDoveHPG_Transcript_41803 	1	0	0	0
 RockDoveHPG_Transcript_41804 	0	0	0	0
 RockDoveHPG_Transcript_41808 	0	0	0	0
 RockDoveHPG_Transcript_41816 	1	1	1	1
 RockDoveHPG_Transcript_41818 	0	0	0	1
 RockDoveHPG_Transcript_41825 	0	0	0	0
 RockDoveHPG_Transcript_41827 	1	1	1	1
 RockDoveHPG_Transcript_4183 	1	1	1	1
 RockDoveHPG_Transcript_41830 	0	1	0	1
 RockDoveHPG_Transcript_41837 	1	0	1	1
 RockDoveHPG_Transcript_41856 	0	1	0	0
 RockDoveHPG_Transcript_41858 	0	0	0	1
 RockDoveHPG_Transcript_41861 	1	1	1	1
 RockDoveHPG_Transcript_41870 	1	1	1	1
 RockDoveHPG_Transcript_41871 	0	1	0	0
 RockDoveHPG_Transcript_41874 	0	1	0	0
 RockDoveHPG_Transcript_41876 	0	0	0	0
 RockDoveHPG_Transcript_4188 	1	1	1	1
 RockDoveHPG_Transcript_41886 	1	1	1	1
 RockDoveHPG_Transcript_41892 	1	1	1	1
 RockDoveHPG_Transcript_41895 	0	0	0	0
 RockDoveHPG_Transcript_419 	1	1	0	1
 RockDoveHPG_Transcript_4190 	1	1	1	1
 RockDoveHPG_Transcript_41904 	0	1	0	0
 RockDoveHPG_Transcript_41905 	1	0	0	0
 RockDoveHPG_Transcript_41912 	0	0	0	0
 RockDoveHPG_Transcript_41922 	1	1	1	1
 RockDoveHPG_Transcript_41929 	0	0	0	0
 RockDoveHPG_Transcript_4193 	1	1	1	1
 RockDoveHPG_Transcript_41933 	0	1	0	1
 RockDoveHPG_Transcript_41934 	0	1	0	0
 RockDoveHPG_Transcript_41938 	0	1	1	0
 RockDoveHPG_Transcript_41940 	0	0	0	0
 RockDoveHPG_Transcript_4195 	1	1	1	1
 RockDoveHPG_Transcript_41964 	0	0	0	0
 RockDoveHPG_Transcript_41993 	0	1	1	0
 RockDoveHPG_Transcript_4200 	1	1	1	1
 RockDoveHPG_Transcript_42007 	1	1	0	1
 RockDoveHPG_Transcript_4201 	1	1	1	1
 RockDoveHPG_Transcript_42011 	0	0	1	0
 RockDoveHPG_Transcript_42015 	1	1	0	0
 RockDoveHPG_Transcript_42018 	0	0	0	0
 RockDoveHPG_Transcript_42020 	1	0	1	0
 RockDoveHPG_Transcript_42022 	0	0	0	0
 RockDoveHPG_Transcript_42026 	1	1	1	1
 RockDoveHPG_Transcript_42042 	0	0	0	0
 RockDoveHPG_Transcript_42043 	1	0	1	1
 RockDoveHPG_Transcript_4205 	1	0	1	1
 RockDoveHPG_Transcript_42069 	0	0	0	0
 RockDoveHPG_Transcript_42076 	1	1	0	0
 RockDoveHPG_Transcript_42082 	0	0	0	0
 RockDoveHPG_Transcript_42086 	1	1	1	1
 RockDoveHPG_Transcript_42090 	0	0	0	0
 RockDoveHPG_Transcript_42097 	0	0	0	0
 RockDoveHPG_Transcript_42099 	0	0	0	0
 RockDoveHPG_Transcript_42101 	0	0	0	1
 RockDoveHPG_Transcript_42109 	1	1	1	1
 RockDoveHPG_Transcript_42121 	1	1	1	1
 RockDoveHPG_Transcript_42128 	0	0	0	1
 RockDoveHPG_Transcript_42147 	0	0	0	0
 RockDoveHPG_Transcript_42156 	0	0	0	0
 RockDoveHPG_Transcript_42174 	1	0	1	1
 RockDoveHPG_Transcript_42189 	0	0	0	0
 RockDoveHPG_Transcript_42212 	1	1	0	0
 RockDoveHPG_Transcript_42215 	1	1	1	1
 RockDoveHPG_Transcript_42219 	1	0	1	0
 RockDoveHPG_Transcript_42221 	0	0	0	0
 RockDoveHPG_Transcript_42225 	0	0	0	0
 RockDoveHPG_Transcript_42227 	0	0	0	0
 RockDoveHPG_Transcript_42230 	1	1	1	1
 RockDoveHPG_Transcript_42253 	1	1	1	1
 RockDoveHPG_Transcript_42274 	1	1	1	1
 RockDoveHPG_Transcript_42292 	0	0	0	0
 RockDoveHPG_Transcript_42294 	0	0	0	0
 RockDoveHPG_Transcript_4231 	1	1	1	1
 RockDoveHPG_Transcript_42332 	1	1	1	1
 RockDoveHPG_Transcript_42336 	0	0	1	0
 RockDoveHPG_Transcript_42341 	0	0	0	0
 RockDoveHPG_Transcript_42353 	0	0	0	0
 RockDoveHPG_Transcript_42354 	0	0	0	0
 RockDoveHPG_Transcript_42361 	0	0	0	1
 RockDoveHPG_Transcript_42375 	1	0	1	0
 RockDoveHPG_Transcript_42383 	0	0	0	0
 RockDoveHPG_Transcript_42389 	0	1	0	0
 RockDoveHPG_Transcript_42397 	1	0	0	0
 RockDoveHPG_Transcript_42403 	1	1	1	1
 RockDoveHPG_Transcript_4241 	1	1	0	0
 RockDoveHPG_Transcript_42410 	0	1	1	1
 RockDoveHPG_Transcript_42429 	0	0	0	0
 RockDoveHPG_Transcript_42431 	0	0	0	0
 RockDoveHPG_Transcript_4244 	1	1	0	1
 RockDoveHPG_Transcript_42445 	0	0	0	0
 RockDoveHPG_Transcript_42447 	1	1	1	1
 RockDoveHPG_Transcript_42451 	1	0	0	0
 RockDoveHPG_Transcript_42453 	0	0	0	0
 RockDoveHPG_Transcript_42473 	1	0	1	1
 RockDoveHPG_Transcript_42478 	0	0	0	0
 RockDoveHPG_Transcript_42482 	1	1	1	1
 RockDoveHPG_Transcript_4249 	1	1	1	1
 RockDoveHPG_Transcript_42492 	0	0	0	0
 RockDoveHPG_Transcript_42494 	1	1	1	1
 RockDoveHPG_Transcript_42510 	1	0	0	0
 RockDoveHPG_Transcript_42511 	1	1	0	1
 RockDoveHPG_Transcript_42512 	1	1	1	1
 RockDoveHPG_Transcript_42551 	0	0	0	0
 RockDoveHPG_Transcript_42575 	0	1	1	1
 RockDoveHPG_Transcript_4259 	0	1	1	1
 RockDoveHPG_Transcript_42593 	0	0	0	0
 RockDoveHPG_Transcript_42600 	0	0	0	0
 RockDoveHPG_Transcript_42603 	0	0	0	0
 RockDoveHPG_Transcript_42606 	0	0	0	1
 RockDoveHPG_Transcript_4261 	1	1	1	1
 RockDoveHPG_Transcript_42614 	0	1	0	0
 RockDoveHPG_Transcript_42629 	1	1	1	1
 RockDoveHPG_Transcript_42650 	0	1	0	0
 RockDoveHPG_Transcript_42654 	0	0	0	0
 RockDoveHPG_Transcript_42656 	0	0	0	0
 RockDoveHPG_Transcript_42659 	1	0	0	0
 RockDoveHPG_Transcript_4266 	1	1	1	1
 RockDoveHPG_Transcript_42662 	0	0	0	0
 RockDoveHPG_Transcript_42663 	0	0	0	0
 RockDoveHPG_Transcript_42672 	0	0	0	0
 RockDoveHPG_Transcript_42673 	1	1	1	1
 RockDoveHPG_Transcript_42676 	0	0	0	0
 RockDoveHPG_Transcript_42678 	1	1	1	0
 RockDoveHPG_Transcript_42686 	0	0	0	0
 RockDoveHPG_Transcript_42694 	0	0	0	0
 RockDoveHPG_Transcript_42718 	0	0	0	0
 RockDoveHPG_Transcript_42722 	0	1	0	0
 RockDoveHPG_Transcript_42725 	0	1	0	0
 RockDoveHPG_Transcript_4273 	1	1	1	1
 RockDoveHPG_Transcript_42747 	0	0	0	0
 RockDoveHPG_Transcript_42753 	0	1	0	0
 RockDoveHPG_Transcript_42777 	1	0	1	1
 RockDoveHPG_Transcript_42784 	0	0	0	0
 RockDoveHPG_Transcript_42786 	0	0	0	1
 RockDoveHPG_Transcript_4279 	1	1	1	1
 RockDoveHPG_Transcript_428 	1	1	1	1
 RockDoveHPG_Transcript_42816 	1	1	1	1
 RockDoveHPG_Transcript_4282 	1	1	1	1
 RockDoveHPG_Transcript_42828 	1	1	1	1
 RockDoveHPG_Transcript_42834 	1	1	1	0
 RockDoveHPG_Transcript_42837 	0	0	0	0
 RockDoveHPG_Transcript_42839 	1	1	1	1
 RockDoveHPG_Transcript_4284 	1	1	1	1
 RockDoveHPG_Transcript_4285 	1	1	1	1
 RockDoveHPG_Transcript_42868 	0	0	0	1
 RockDoveHPG_Transcript_42874 	1	1	1	1
 RockDoveHPG_Transcript_42898 	0	1	0	0
 RockDoveHPG_Transcript_42919 	0	0	0	1
 RockDoveHPG_Transcript_42929 	1	1	1	1
 RockDoveHPG_Transcript_4294 	1	1	1	1
 RockDoveHPG_Transcript_42941 	0	0	0	0
 RockDoveHPG_Transcript_42943 	0	0	0	1
 RockDoveHPG_Transcript_42952 	0	0	0	0
 RockDoveHPG_Transcript_42956 	1	1	1	1
 RockDoveHPG_Transcript_42968 	0	0	0	0
 RockDoveHPG_Transcript_42970 	1	0	0	0
 RockDoveHPG_Transcript_42987 	1	0	0	0
 RockDoveHPG_Transcript_42991 	1	0	0	0
 RockDoveHPG_Transcript_43026 	1	1	1	1
 RockDoveHPG_Transcript_43027 	0	0	0	0
 RockDoveHPG_Transcript_4303 	0	0	0	1
 RockDoveHPG_Transcript_43033 	0	0	0	1
 RockDoveHPG_Transcript_4304 	1	1	1	1
 RockDoveHPG_Transcript_43043 	1	0	0	0
 RockDoveHPG_Transcript_43045 	0	0	0	0
 RockDoveHPG_Transcript_43056 	0	1	0	0
 RockDoveHPG_Transcript_43057 	1	1	1	0
 RockDoveHPG_Transcript_43060 	1	1	1	1
 RockDoveHPG_Transcript_43063 	0	0	0	0
 RockDoveHPG_Transcript_43064 	1	1	1	1
 RockDoveHPG_Transcript_43067 	1	1	1	1
 RockDoveHPG_Transcript_43069 	1	1	0	0
 RockDoveHPG_Transcript_43076 	0	0	0	0
 RockDoveHPG_Transcript_43138 	1	1	1	1
 RockDoveHPG_Transcript_4314 	1	1	1	1
 RockDoveHPG_Transcript_43147 	1	0	0	0
 RockDoveHPG_Transcript_43164 	0	0	0	0
 RockDoveHPG_Transcript_43171 	0	0	0	0
 RockDoveHPG_Transcript_43183 	1	0	0	1
 RockDoveHPG_Transcript_43185 	0	0	0	0
 RockDoveHPG_Transcript_43191 	0	1	0	0
 RockDoveHPG_Transcript_43203 	1	1	1	1
 RockDoveHPG_Transcript_43204 	1	1	1	1
 RockDoveHPG_Transcript_43221 	0	0	0	1
 RockDoveHPG_Transcript_43234 	1	1	1	1
 RockDoveHPG_Transcript_43235 	0	0	0	0
 RockDoveHPG_Transcript_43237 	1	1	1	1
 RockDoveHPG_Transcript_43243 	1	1	1	1
 RockDoveHPG_Transcript_43257 	0	1	0	0
 RockDoveHPG_Transcript_43260 	0	0	0	0
 RockDoveHPG_Transcript_43265 	0	0	0	0
 RockDoveHPG_Transcript_43268 	1	1	1	1
 RockDoveHPG_Transcript_43269 	1	1	1	1
 RockDoveHPG_Transcript_4327 	0	1	1	1
 RockDoveHPG_Transcript_43273 	0	0	0	0
 RockDoveHPG_Transcript_43281 	0	0	0	0
 RockDoveHPG_Transcript_43296 	1	1	1	1
 RockDoveHPG_Transcript_43309 	1	1	1	1
 RockDoveHPG_Transcript_43320 	0	0	0	0
 RockDoveHPG_Transcript_43321 	0	0	0	0
 RockDoveHPG_Transcript_43330 	1	0	0	0
 RockDoveHPG_Transcript_43337 	0	1	0	0
 RockDoveHPG_Transcript_43339 	0	0	0	0
 RockDoveHPG_Transcript_43340 	0	1	0	0
 RockDoveHPG_Transcript_43344 	1	1	0	0
 RockDoveHPG_Transcript_43360 	0	0	0	0
 RockDoveHPG_Transcript_43370 	1	0	1	1
 RockDoveHPG_Transcript_43375 	1	1	1	1
 RockDoveHPG_Transcript_43394 	1	1	1	1
 RockDoveHPG_Transcript_43398 	1	1	1	1
 RockDoveHPG_Transcript_43404 	0	0	0	0
 RockDoveHPG_Transcript_43407 	1	1	1	1
 RockDoveHPG_Transcript_43430 	1	1	1	1
 RockDoveHPG_Transcript_43444 	0	1	0	0
 RockDoveHPG_Transcript_43448 	0	0	0	0
 RockDoveHPG_Transcript_43451 	0	1	0	0
 RockDoveHPG_Transcript_43459 	0	0	1	0
 RockDoveHPG_Transcript_43465 	1	1	1	1
 RockDoveHPG_Transcript_43474 	0	0	0	0
 RockDoveHPG_Transcript_43482 	1	1	1	1
 RockDoveHPG_Transcript_43485 	0	0	0	0
 RockDoveHPG_Transcript_43488 	0	0	0	0
 RockDoveHPG_Transcript_43491 	1	1	1	1
 RockDoveHPG_Transcript_43506 	0	0	0	0
 RockDoveHPG_Transcript_43519 	1	1	0	1
 RockDoveHPG_Transcript_43526 	0	0	0	0
 RockDoveHPG_Transcript_43530 	1	1	0	0
 RockDoveHPG_Transcript_43540 	1	1	1	1
 RockDoveHPG_Transcript_43543 	1	0	0	0
 RockDoveHPG_Transcript_43548 	1	1	1	1
 RockDoveHPG_Transcript_43550 	0	0	0	0
 RockDoveHPG_Transcript_43556 	1	0	0	0
 RockDoveHPG_Transcript_43564 	1	0	0	0
 RockDoveHPG_Transcript_43568 	1	1	1	1
 RockDoveHPG_Transcript_43570 	1	1	1	1
 RockDoveHPG_Transcript_43573 	0	0	0	0
 RockDoveHPG_Transcript_43589 	0	0	0	0
 RockDoveHPG_Transcript_4359 	1	1	1	1
 RockDoveHPG_Transcript_43592 	0	0	0	0
 RockDoveHPG_Transcript_43593 	1	0	1	0
 RockDoveHPG_Transcript_43594 	0	0	0	1
 RockDoveHPG_Transcript_43596 	0	0	0	0
 RockDoveHPG_Transcript_43608 	0	0	0	0
 RockDoveHPG_Transcript_43612 	0	0	0	0
 RockDoveHPG_Transcript_43617 	1	1	1	1
 RockDoveHPG_Transcript_43627 	1	0	0	0
 RockDoveHPG_Transcript_43629 	1	1	1	1
 RockDoveHPG_Transcript_43630 	0	0	0	0
 RockDoveHPG_Transcript_43632 	1	1	1	1
 RockDoveHPG_Transcript_43635 	1	1	1	1
 RockDoveHPG_Transcript_43648 	0	0	0	0
 RockDoveHPG_Transcript_43658 	1	1	1	1
 RockDoveHPG_Transcript_43659 	0	0	0	0
 RockDoveHPG_Transcript_43670 	0	0	0	0
 RockDoveHPG_Transcript_43674 	1	1	1	1
 RockDoveHPG_Transcript_43684 	0	1	0	0
 RockDoveHPG_Transcript_43686 	0	0	0	0
 RockDoveHPG_Transcript_43687 	0	0	0	0
 RockDoveHPG_Transcript_4369 	1	1	1	1
 RockDoveHPG_Transcript_43699 	1	1	1	1
 RockDoveHPG_Transcript_43705 	0	0	0	0
 RockDoveHPG_Transcript_43711 	0	0	0	0
 RockDoveHPG_Transcript_43714 	0	0	0	0
 RockDoveHPG_Transcript_4372 	1	1	1	1
 RockDoveHPG_Transcript_43723 	1	0	0	0
 RockDoveHPG_Transcript_4374 	1	1	0	0
 RockDoveHPG_Transcript_4375 	1	1	0	1
 RockDoveHPG_Transcript_43760 	1	0	1	1
 RockDoveHPG_Transcript_43762 	1	1	1	1
 RockDoveHPG_Transcript_43788 	0	0	0	1
 RockDoveHPG_Transcript_4379 	1	0	1	1
 RockDoveHPG_Transcript_43796 	0	1	1	0
 RockDoveHPG_Transcript_43798 	0	0	0	0
 RockDoveHPG_Transcript_43806 	1	1	1	0
 RockDoveHPG_Transcript_43858 	0	1	0	0
 RockDoveHPG_Transcript_43860 	0	0	0	0
 RockDoveHPG_Transcript_43875 	0	0	0	1
 RockDoveHPG_Transcript_43886 	0	0	0	0
 RockDoveHPG_Transcript_43890 	0	0	0	0
 RockDoveHPG_Transcript_43895 	0	0	0	0
 RockDoveHPG_Transcript_43901 	0	0	0	0
 RockDoveHPG_Transcript_4392 	1	1	1	1
 RockDoveHPG_Transcript_43933 	1	1	0	0
